,Volatilidade_data,Volatilidade_IMAB,Volatilidade_IHFA,Volatilidade_IMAB5,Volatilidade_CDI,Volatilidade_port1,Volatilidade_port4,Volatilidade_port8,Volatilidade_IBOV
1359,2017-09-15,0.1003,0.0535,0.0365,0.001,0.0267,0.0477,0.0424,0.1292
1360,2017-09-18,0.1003,0.0534,0.0365,0.001,0.0267,0.0477,0.0424,0.1273
1361,2017-09-19,0.1003,0.0534,0.0365,0.001,0.0267,0.0477,0.0424,0.1275
1362,2017-09-20,0.1003,0.0534,0.0365,0.001,0.0266,0.0477,0.0425,0.1275
1363,2017-09-21,0.1003,0.0534,0.0365,0.001,0.0266,0.0476,0.0423,0.1276
1364,2017-09-22,0.1002,0.0533,0.0365,0.001,0.0266,0.0476,0.0424,0.128
1365,2017-09-25,0.1001,0.0533,0.0365,0.001,0.0266,0.0477,0.0424,0.1234
1366,2017-09-26,0.1001,0.0533,0.0366,0.001,0.0263,0.047,0.0417,0.1236
1367,2017-09-27,0.1001,0.0533,0.0366,0.0011,0.0263,0.047,0.0416,0.1247
1368,2017-09-28,0.1001,0.0532,0.0366,0.0011,0.0261,0.0465,0.0412,0.1247
1369,2017-09-29,0.1001,0.0532,0.0366,0.0011,0.0261,0.0466,0.0412,0.1219
1370,2017-10-02,0.1001,0.0532,0.0366,0.0011,0.0261,0.0465,0.0411,0.12
1371,2017-10-03,0.1001,0.0532,0.0366,0.0011,0.0261,0.0466,0.0411,0.1326
1372,2017-10-04,0.0998,0.053,0.0366,0.0011,0.0261,0.0466,0.0411,0.133
1373,2017-10-05,0.0998,0.053,0.0366,0.0011,0.0261,0.0466,0.0411,0.1323
1374,2017-10-06,0.0999,0.0528,0.0366,0.0011,0.0261,0.0465,0.041,0.1337
1375,2017-10-09,0.0999,0.0529,0.0366,0.0011,0.0261,0.0464,0.0409,0.1341
1376,2017-10-10,0.0999,0.0529,0.0366,0.0011,0.0261,0.0465,0.0409,0.1336
1377,2017-10-11,0.0999,0.0529,0.0366,0.0011,0.0261,0.0464,0.0408,0.1337
1378,2017-10-13,0.0999,0.0529,0.0366,0.0011,0.0261,0.0464,0.0407,0.1327
1379,2017-10-16,0.0999,0.0529,0.0366,0.0011,0.026,0.0463,0.0407,0.1316
1380,2017-10-17,0.0999,0.0529,0.0366,0.0011,0.026,0.0462,0.0407,0.1311
1381,2017-10-18,0.0999,0.0529,0.0366,0.0011,0.026,0.0462,0.0406,0.1311
1382,2017-10-19,0.0999,0.0529,0.0366,0.0011,0.0259,0.0461,0.0406,0.1317
1383,2017-10-20,0.0998,0.0529,0.0366,0.0011,0.0259,0.0461,0.0407,0.1312
1384,2017-10-23,0.0999,0.0529,0.0366,0.0011,0.0259,0.046,0.0407,0.1345
1385,2017-10-24,0.0999,0.0529,0.0366,0.0011,0.0259,0.0461,0.0407,0.1357
1386,2017-10-25,0.0999,0.0529,0.0366,0.0011,0.0259,0.0461,0.0407,0.1352
1387,2017-10-26,0.1,0.053,0.0367,0.0011,0.026,0.0462,0.0407,0.1369
1388,2017-10-27,0.0998,0.0529,0.0367,0.0011,0.026,0.0461,0.0405,0.1367
1389,2017-10-30,0.0998,0.053,0.0367,0.0011,0.026,0.0462,0.0406,0.1405
1390,2017-10-31,0.0998,0.053,0.0367,0.0011,0.026,0.0462,0.0405,0.1395
1391,2017-11-01,0.0999,0.053,0.0368,0.0011,0.026,0.0462,0.0406,0.1404
1392,2017-11-03,0.1001,0.0528,0.0368,0.0011,0.026,0.0461,0.0406,0.1404
1393,2017-11-06,0.1001,0.0528,0.0368,0.0011,0.026,0.0462,0.0406,0.1403
1394,2017-11-07,0.1001,0.0529,0.0368,0.0011,0.0261,0.0463,0.0406,0.1496
1395,2017-11-08,0.1001,0.0529,0.0368,0.0011,0.0262,0.0464,0.0406,0.1568
1396,2017-11-09,0.1001,0.053,0.0368,0.0011,0.0262,0.0465,0.0406,0.1615
1397,2017-11-10,0.0999,0.0528,0.0368,0.0011,0.0263,0.0466,0.0406,0.1632
1398,2017-11-13,0.0983,0.0514,0.0365,0.0011,0.0263,0.0466,0.0406,0.1608
1399,2017-11-14,0.0982,0.0514,0.0365,0.0012,0.0264,0.0467,0.0407,0.1675
1400,2017-11-16,0.0974,0.0508,0.0361,0.0012,0.0264,0.0469,0.0407,0.1732
1401,2017-11-17,0.0969,0.0504,0.0361,0.0012,0.0264,0.0469,0.0407,0.1732
1402,2017-11-21,0.097,0.0504,0.0361,0.0012,0.0264,0.0468,0.0407,0.1753
1403,2017-11-22,0.0967,0.0501,0.0359,0.0012,0.0264,0.0466,0.0405,0.1737
1404,2017-11-24,0.0967,0.0501,0.0359,0.0012,0.0264,0.0466,0.0405,0.1741
1405,2017-11-27,0.0967,0.0501,0.0359,0.0012,0.0262,0.0463,0.0404,0.1741
1406,2017-11-28,0.0966,0.05,0.0358,0.0012,0.0262,0.0463,0.0404,0.1729
1407,2017-11-29,0.0966,0.0502,0.0359,0.0012,0.0263,0.0464,0.0405,0.1766
1408,2017-11-30,0.0967,0.0502,0.0359,0.0012,0.0258,0.0456,0.0401,0.1779
1409,2017-12-01,0.0967,0.0501,0.0359,0.0012,0.0257,0.0453,0.0401,0.1739
1410,2017-12-04,0.0951,0.0493,0.0354,0.0012,0.0255,0.0452,0.0397,0.1748
1411,2017-12-05,0.0951,0.0493,0.0354,0.0012,0.0254,0.0449,0.0395,0.1746
1412,2017-12-06,0.0949,0.049,0.0351,0.0012,0.0254,0.0449,0.0395,0.1756
1413,2017-12-07,0.0949,0.049,0.0352,0.0012,0.0255,0.045,0.0396,0.177
1414,2017-12-08,0.0948,0.049,0.0352,0.0012,0.0253,0.0448,0.0395,0.1769
1415,2017-12-11,0.0946,0.0487,0.0351,0.0012,0.0253,0.0447,0.0395,0.1764
1416,2017-12-12,0.0946,0.0487,0.0351,0.0012,0.0253,0.0447,0.0395,0.1783
1417,2017-12-13,0.0946,0.0488,0.0351,0.0012,0.0253,0.0447,0.0395,0.1777
1418,2017-12-14,0.0946,0.0488,0.0351,0.0012,0.0253,0.0447,0.0396,0.1781
1419,2017-12-15,0.0946,0.0488,0.0351,0.0012,0.0252,0.0446,0.0396,0.1748
1420,2017-12-18,0.0946,0.0488,0.0351,0.0012,0.0252,0.0446,0.0396,0.1752
1421,2017-12-19,0.0946,0.0487,0.0351,0.0012,0.0247,0.0437,0.0393,0.1723
1422,2017-12-20,0.0947,0.0487,0.0351,0.0012,0.0247,0.0437,0.0393,0.1732
1423,2017-12-21,0.0947,0.0488,0.0351,0.0012,0.0247,0.0438,0.0392,0.1794
1424,2017-12-22,0.0946,0.0487,0.0351,0.0012,0.0247,0.0437,0.0392,0.1794
1425,2017-12-26,0.0947,0.0487,0.0352,0.0012,0.0247,0.0437,0.0392,0.1776
1426,2017-12-27,0.0947,0.0487,0.0352,0.0012,0.0247,0.0437,0.0392,0.1777
1427,2017-12-28,0.0947,0.0487,0.0352,0.0012,0.0247,0.0438,0.0391,0.1779
1428,2018-01-02,0.0947,0.0489,0.0352,0.0012,0.0248,0.0439,0.0393,0.1818
1429,2018-01-03,0.0946,0.0489,0.0352,0.0012,0.0248,0.0439,0.0394,0.1815
1430,2018-01-04,0.0946,0.049,0.0352,0.0012,0.0248,0.0439,0.0393,0.182
1431,2018-01-05,0.0944,0.0489,0.0352,0.0012,0.0248,0.0439,0.0393,0.1803
1432,2018-01-08,0.0944,0.0489,0.0352,0.0012,0.0248,0.0439,0.0393,0.1803
1433,2018-01-09,0.0943,0.0488,0.0352,0.0012,0.0248,0.0439,0.0393,0.1802
1434,2018-01-10,0.0943,0.0488,0.0352,0.0012,0.0248,0.0438,0.0393,0.181
1435,2018-01-11,0.0943,0.0489,0.0352,0.0012,0.0248,0.0439,0.0393,0.1822
1436,2018-01-12,0.0943,0.0489,0.0352,0.0012,0.0248,0.0439,0.0393,0.1822
1437,2018-01-17,0.0943,0.0484,0.0351,0.0012,0.0248,0.0439,0.0393,0.1748
1438,2018-01-18,0.0928,0.0484,0.0345,0.0012,0.0248,0.0438,0.0392,0.175
1439,2018-01-19,0.0928,0.0484,0.0345,0.0012,0.0248,0.0438,0.0392,0.1742
1440,2018-01-22,0.0928,0.0484,0.0345,0.0012,0.0245,0.0435,0.039,0.1742
1441,2018-01-23,0.0928,0.0484,0.0346,0.0012,0.0246,0.0436,0.039,0.1738
1442,2018-01-24,0.093,0.0488,0.0346,0.0012,0.0248,0.0439,0.0391,0.1871
1443,2018-01-26,0.0932,0.049,0.0346,0.0011,0.0249,0.0442,0.0394,0.1913
1444,2018-01-29,0.0932,0.049,0.0346,0.0011,0.0249,0.0442,0.0394,0.1925
1445,2018-01-30,0.0931,0.0491,0.0346,0.0011,0.0249,0.0442,0.0395,0.1916
1446,2018-01-31,0.0931,0.0491,0.0346,0.0011,0.0249,0.0442,0.0395,0.1916
1447,2018-02-01,0.0931,0.0491,0.0346,0.0011,0.0246,0.0438,0.0393,0.1915
1448,2018-02-02,0.0931,0.0491,0.0346,0.0011,0.0247,0.044,0.0398,0.1951
1449,2018-02-05,0.0931,0.0495,0.0346,0.0011,0.0249,0.0445,0.041,0.2006
1450,2018-02-06,0.0931,0.0496,0.0346,0.0011,0.0249,0.0446,0.0412,0.2045
1451,2018-02-07,0.0931,0.0496,0.0346,0.0011,0.025,0.0447,0.0412,0.2065
1452,2018-02-08,0.0931,0.0496,0.0347,0.0011,0.0251,0.0449,0.0419,0.2078
1453,2018-02-09,0.0931,0.0497,0.0347,0.0011,0.0251,0.0448,0.042,0.2085
1454,2018-02-14,0.0932,0.0505,0.0347,0.0011,0.0253,0.0453,0.0425,0.2146
1455,2018-02-15,0.0932,0.0505,0.0347,0.0011,0.0253,0.0453,0.0426,0.2144
1456,2018-02-16,0.093,0.0505,0.0347,0.0011,0.0253,0.0454,0.0426,0.2138
1457,2018-02-20,0.093,0.0504,0.0347,0.0011,0.0253,0.0452,0.0426,0.2153
1458,2018-02-21,0.093,0.0504,0.0347,0.0011,0.0253,0.0452,0.0426,0.2152
1459,2018-02-22,0.093,0.0504,0.0347,0.0011,0.0253,0.0452,0.0426,0.2081
1460,2018-02-23,0.093,0.0503,0.0347,0.0011,0.0253,0.0453,0.0428,0.2028
1461,2018-02-26,0.093,0.0503,0.0346,0.0011,0.0253,0.0452,0.0427,0.1981
1462,2018-02-27,0.093,0.0503,0.0346,0.0011,0.0253,0.0452,0.0429,0.1976
1463,2018-02-28,0.093,0.0503,0.0346,0.0011,0.0253,0.0453,0.0429,0.2018
1464,2018-03-01,0.093,0.0504,0.0346,0.0011,0.0253,0.0453,0.043,0.1955
1465,2018-03-02,0.0929,0.0504,0.0346,0.0011,0.0253,0.0453,0.043,0.1912
1466,2018-03-05,0.0927,0.0503,0.0346,0.0011,0.0252,0.0452,0.0431,0.1901
1467,2018-03-06,0.0927,0.0502,0.0346,0.0011,0.0252,0.0452,0.043,0.1887
1468,2018-03-07,0.0927,0.0502,0.0345,0.0011,0.0252,0.0452,0.043,0.1888
1469,2018-03-08,0.0926,0.0501,0.0345,0.0011,0.0252,0.0451,0.043,0.1889
1470,2018-03-09,0.0926,0.0502,0.0345,0.0011,0.0252,0.0452,0.0431,0.1908
1471,2018-03-12,0.0926,0.0502,0.0345,0.0011,0.0252,0.0452,0.043,0.1909
1472,2018-03-13,0.0926,0.0501,0.0345,0.0011,0.0251,0.045,0.0429,0.1866
1473,2018-03-14,0.0926,0.0501,0.0345,0.0011,0.0251,0.045,0.0429,0.1854
1474,2018-03-15,0.0925,0.05,0.0345,0.0011,0.0251,0.0451,0.0429,0.1879
1475,2018-03-16,0.0924,0.05,0.0345,0.0011,0.0251,0.0451,0.0428,0.1872
1476,2018-03-19,0.0925,0.0499,0.0345,0.001,0.0251,0.0451,0.0428,0.1882
1477,2018-03-20,0.0924,0.0499,0.0345,0.001,0.0251,0.045,0.0427,0.1875
1478,2018-03-21,0.0923,0.05,0.0345,0.001,0.025,0.0449,0.0426,0.1864
1479,2018-03-22,0.0925,0.05,0.0349,0.001,0.0251,0.0449,0.0428,0.1866
1480,2018-03-23,0.0924,0.05,0.0349,0.001,0.0251,0.0449,0.043,0.1871
1481,2018-03-26,0.0924,0.05,0.0349,0.001,0.0251,0.0449,0.0434,0.1861
1482,2018-03-27,0.0925,0.0502,0.035,0.001,0.0251,0.045,0.0436,0.187
1483,2018-03-28,0.0925,0.0502,0.035,0.001,0.0251,0.045,0.0435,0.1862
1484,2018-03-29,0.0924,0.0502,0.035,0.001,0.0251,0.045,0.0436,0.1886
1485,2018-04-02,0.0924,0.0503,0.035,0.001,0.0252,0.0451,0.0439,0.1896
1486,2018-04-03,0.0924,0.0503,0.035,0.001,0.0251,0.0449,0.0439,0.1889
1487,2018-04-04,0.0924,0.0503,0.0349,0.001,0.0251,0.0449,0.0439,0.1887
1488,2018-04-05,0.0924,0.0504,0.0349,0.001,0.0251,0.0448,0.0439,0.1844
1489,2018-04-06,0.0924,0.0505,0.0349,0.001,0.0251,0.0449,0.0441,0.1849
1490,2018-04-09,0.0924,0.0505,0.0349,0.001,0.0251,0.0448,0.044,0.1886
1491,2018-04-10,0.0924,0.0505,0.0349,0.001,0.0251,0.0449,0.044,0.1902
1492,2018-04-11,0.0924,0.0505,0.0349,0.001,0.0251,0.0449,0.044,0.1906
1493,2018-04-12,0.0924,0.0504,0.0349,0.001,0.0251,0.0448,0.044,0.1873
1494,2018-04-13,0.0923,0.0504,0.0349,0.001,0.0251,0.0449,0.044,0.1895
1495,2018-04-16,0.0922,0.0504,0.0349,0.001,0.0251,0.0449,0.044,0.1924
1496,2018-04-17,0.0922,0.0504,0.0348,0.001,0.0251,0.045,0.0441,0.1941
1497,2018-04-18,0.0922,0.0504,0.0348,0.0009,0.0252,0.045,0.0441,0.1976
1498,2018-04-19,0.0922,0.0503,0.0348,0.0009,0.0252,0.0451,0.0441,0.197
1499,2018-04-20,0.0921,0.0503,0.0348,0.0009,0.0252,0.0451,0.0441,0.1963
1500,2018-04-23,0.0922,0.0503,0.0349,0.0009,0.0252,0.0451,0.0441,0.1944
1501,2018-04-24,0.0922,0.0503,0.0348,0.0009,0.0252,0.045,0.0443,0.1945
1502,2018-04-25,0.0921,0.0503,0.0348,0.0009,0.0251,0.045,0.0443,0.1946
1503,2018-04-26,0.0921,0.0503,0.0348,0.0009,0.0251,0.045,0.0444,0.1942
1504,2018-04-27,0.0921,0.0503,0.0348,0.0009,0.0251,0.045,0.0444,0.1941
1505,2018-04-30,0.092,0.0503,0.0348,0.0009,0.0251,0.045,0.0444,0.1943
1506,2018-05-02,0.092,0.0504,0.0348,0.0009,0.0252,0.0451,0.0445,0.1976
1507,2018-05-03,0.092,0.0504,0.0348,0.0009,0.0252,0.0451,0.0444,0.1984
1508,2018-05-04,0.092,0.0504,0.0348,0.0009,0.0251,0.045,0.0444,0.1851
1509,2018-05-07,0.092,0.0504,0.0349,0.0009,0.0251,0.045,0.0445,0.1801
1510,2018-05-08,0.0922,0.0504,0.0349,0.0009,0.0251,0.045,0.0445,0.1793
1511,2018-05-09,0.0923,0.0504,0.035,0.0009,0.0251,0.045,0.0445,0.1819
1512,2018-05-10,0.0925,0.0504,0.035,0.0009,0.0252,0.0451,0.0446,0.1853
1513,2018-05-11,0.0925,0.0504,0.0351,0.0009,0.0252,0.0452,0.0446,0.1854
1514,2018-05-14,0.0926,0.0505,0.0351,0.0009,0.0252,0.0452,0.0446,0.1823
1515,2018-05-15,0.0925,0.0504,0.0351,0.0009,0.0252,0.0452,0.0447,0.1746
1516,2018-05-16,0.0923,0.0505,0.0351,0.0009,0.0252,0.0452,0.0447,0.171
1517,2018-05-17,0.0925,0.0508,0.0354,0.0009,0.0255,0.0456,0.0448,0.182
1518,2018-05-18,0.0927,0.0509,0.0357,0.0009,0.0256,0.0458,0.0452,0.18
1519,2018-05-21,0.0924,0.0508,0.0357,0.0008,0.0256,0.0457,0.0451,0.1819
1520,2018-05-22,0.0925,0.0314,0.0357,0.0008,0.0256,0.0456,0.0452,0.1719
1521,2018-05-23,0.0486,0.0312,0.0222,0.0008,0.0257,0.0457,0.0452,0.1766
1522,2018-05-24,0.0439,0.031,0.0209,0.0008,0.0258,0.0458,0.0453,0.1773
1523,2018-05-25,0.0438,0.0309,0.0207,0.0008,0.0258,0.0459,0.0454,0.1767
1524,2018-05-29,0.042,0.0314,0.0199,0.0008,0.026,0.0465,0.0457,0.1894
1525,2018-05-30,0.042,0.0315,0.02,0.0008,0.0261,0.0465,0.0458,0.1897
1526,2018-06-01,0.0419,0.0317,0.02,0.0008,0.0261,0.0465,0.0458,0.1896
1527,2018-06-04,0.0419,0.0318,0.0199,0.0008,0.0261,0.0465,0.0457,0.193
1528,2018-06-05,0.0425,0.0321,0.0204,0.0008,0.0262,0.0468,0.0457,0.198
1529,2018-06-06,0.0426,0.032,0.0204,0.0008,0.0185,0.0343,0.0371,0.1955
1530,2018-06-07,0.0431,0.0328,0.0229,0.0008,0.0189,0.0348,0.0372,0.2033
1531,2018-06-08,0.0434,0.0328,0.0233,0.0008,0.0187,0.0345,0.037,0.2038
1532,2018-06-11,0.0432,0.0328,0.0234,0.0008,0.0185,0.0341,0.0367,0.2038
1533,2018-06-12,0.043,0.0328,0.0233,0.0008,0.0184,0.0338,0.0363,0.2045
1534,2018-06-13,0.0431,0.0328,0.0235,0.0008,0.0185,0.0339,0.0365,0.2049
1535,2018-06-14,0.0442,0.0329,0.0246,0.0008,0.0186,0.0341,0.0366,0.2053
1536,2018-06-15,0.0452,0.0329,0.0258,0.0007,0.0187,0.0341,0.0366,0.2022
1537,2018-06-18,0.0452,0.0329,0.0259,0.0007,0.0187,0.0341,0.0367,0.2024
1538,2018-06-19,0.0458,0.033,0.0262,0.0007,0.0188,0.0343,0.0367,0.2085
1539,2018-06-20,0.0455,0.0329,0.0262,0.0007,0.0188,0.0343,0.0366,0.21
1540,2018-06-21,0.0454,0.0329,0.0262,0.0007,0.0188,0.0345,0.0366,0.2152
1541,2018-06-22,0.0453,0.0328,0.0262,0.0007,0.0188,0.0345,0.0366,0.2162
1542,2018-06-25,0.0452,0.0328,0.0262,0.0007,0.0188,0.0345,0.0366,0.216
1543,2018-06-26,0.0452,0.0328,0.0262,0.0007,0.0188,0.0345,0.0367,0.2164
1544,2018-06-27,0.0453,0.0328,0.0264,0.0007,0.0189,0.0346,0.0367,0.2157
1545,2018-06-28,0.0456,0.0329,0.0266,0.0007,0.019,0.0348,0.0368,0.2189
1546,2018-06-29,0.0456,0.0329,0.0266,0.0007,0.019,0.0349,0.0369,0.2212
1547,2018-07-02,0.0455,0.0329,0.0266,0.0007,0.019,0.0349,0.0369,0.2203
1548,2018-07-03,0.0454,0.0329,0.0265,0.0007,0.019,0.0349,0.0369,0.2204
1549,2018-07-05,0.0455,0.0329,0.0265,0.0007,0.019,0.0349,0.0368,0.222
1550,2018-07-06,0.0455,0.0329,0.0266,0.0007,0.0189,0.0347,0.0369,0.2192
1551,2018-07-10,0.0457,0.0329,0.0267,0.0007,0.0189,0.0347,0.0371,0.2188
1552,2018-07-11,0.0458,0.0329,0.0268,0.0007,0.019,0.0348,0.0371,0.219
1553,2018-07-12,0.0458,0.0329,0.0268,0.0006,0.019,0.0348,0.0371,0.2229
1554,2018-07-13,0.0459,0.0329,0.0269,0.0006,0.019,0.0347,0.0372,0.2228
1555,2018-07-16,0.0459,0.0328,0.0269,0.0006,0.019,0.0347,0.0371,0.2228
1556,2018-07-17,0.0455,0.0328,0.0268,0.0006,0.019,0.0348,0.0371,0.224
1557,2018-07-18,0.0455,0.0328,0.0268,0.0006,0.019,0.0348,0.0371,0.2225
1558,2018-07-19,0.0453,0.0328,0.0267,0.0006,0.019,0.0347,0.037,0.2217
1559,2018-07-20,0.0456,0.0328,0.0268,0.0006,0.019,0.0348,0.0371,0.2237
1560,2018-07-23,0.0456,0.0328,0.0268,0.0006,0.019,0.0348,0.037,0.2228
1561,2018-07-24,0.0452,0.0328,0.0267,0.0006,0.0191,0.0348,0.0369,0.2225
1562,2018-07-25,0.0453,0.0328,0.0266,0.0006,0.0191,0.0349,0.037,0.2221
1563,2018-07-26,0.0453,0.0328,0.0266,0.0006,0.0191,0.035,0.0371,0.2191
1564,2018-07-27,0.0453,0.0328,0.0265,0.0006,0.0191,0.0349,0.0371,0.2195
1565,2018-07-30,0.0453,0.0328,0.0265,0.0005,0.019,0.0347,0.0369,0.2198
1566,2018-07-31,0.0453,0.0325,0.0265,0.0005,0.019,0.0348,0.0369,0.221
1567,2018-08-01,0.0443,0.0325,0.0258,0.0005,0.019,0.0347,0.0368,0.2211
1568,2018-08-02,0.0443,0.0325,0.0257,0.0005,0.019,0.0347,0.0368,0.2212
1569,2018-08-03,0.0445,0.0325,0.0258,0.0005,0.0191,0.0349,0.0369,0.2235
1570,2018-08-06,0.0444,0.0325,0.0257,0.0005,0.019,0.0348,0.0368,0.2236
1571,2018-08-07,0.0445,0.0325,0.0258,0.0005,0.0191,0.0349,0.0369,0.2241
1572,2018-08-08,0.0442,0.0325,0.0258,0.0005,0.0191,0.035,0.0369,0.2231
1573,2018-08-09,0.0444,0.0325,0.0259,0.0005,0.0191,0.035,0.0369,0.2216
1574,2018-08-10,0.0447,0.0328,0.0264,0.0005,0.0195,0.0357,0.0374,0.2283
1575,2018-08-13,0.0447,0.0328,0.0264,0.0005,0.0195,0.0357,0.0374,0.2298
1576,2018-08-14,0.0459,0.0328,0.0269,0.0005,0.0195,0.0358,0.0376,0.2316
1577,2018-08-15,0.0459,0.0329,0.0268,0.0005,0.0195,0.036,0.0377,0.2321
1578,2018-08-16,0.0459,0.0328,0.0268,0.0005,0.0195,0.0359,0.0378,0.2287
1579,2018-08-17,0.0459,0.0329,0.0268,0.0005,0.0195,0.036,0.0378,0.229
1580,2018-08-20,0.046,0.0329,0.0269,0.0005,0.0195,0.0359,0.0378,0.2293
1581,2018-08-21,0.0473,0.0328,0.0275,0.0005,0.0197,0.0362,0.0379,0.2308
1582,2018-08-22,0.0474,0.0328,0.0276,0.0005,0.0198,0.0363,0.0379,0.233
1583,2018-08-23,0.0475,0.0329,0.0276,0.0004,0.0198,0.0365,0.038,0.2259
1584,2018-08-24,0.0475,0.0328,0.0276,0.0004,0.0199,0.0365,0.038,0.2265
1585,2018-08-27,0.0476,0.0328,0.0277,0.0004,0.0199,0.0366,0.0381,0.2291
1586,2018-08-28,0.0476,0.0328,0.0277,0.0004,0.0199,0.0366,0.0379,0.2281
1587,2018-08-29,0.0476,0.0328,0.0277,0.0004,0.0199,0.0366,0.0379,0.2252
1588,2018-08-30,0.0481,0.0329,0.0282,0.0004,0.0201,0.0369,0.0381,0.2299
1589,2018-08-31,0.0481,0.0329,0.0282,0.0004,0.0201,0.037,0.0381,0.2282
1590,2018-09-04,0.0485,0.0329,0.0285,0.0004,0.0203,0.0373,0.0382,0.2226
1591,2018-09-05,0.0484,0.0329,0.0284,0.0004,0.0202,0.0371,0.0378,0.2221
1592,2018-09-06,0.0485,0.0329,0.0285,0.0004,0.0202,0.0371,0.0378,0.2245
1593,2018-09-10,0.0485,0.0329,0.0285,0.0004,0.0202,0.0371,0.0378,0.2218
1594,2018-09-11,0.0484,0.0327,0.0285,0.0004,0.0202,0.0371,0.0378,0.2211
1595,2018-09-12,0.0484,0.0327,0.0286,0.0003,0.0202,0.0371,0.0378,0.2211
1596,2018-09-13,0.0483,0.0327,0.0286,0.0003,0.0202,0.0371,0.0378,0.2133
1597,2018-09-14,0.0483,0.0327,0.0287,0.0003,0.0202,0.0372,0.0378,0.2126
1598,2018-09-17,0.0484,0.0327,0.0288,0.0003,0.0203,0.0373,0.0378,0.2145
1599,2018-09-18,0.0484,0.0327,0.0288,0.0003,0.0204,0.0374,0.0378,0.2174
1600,2018-09-19,0.0484,0.0327,0.0288,0.0003,0.0204,0.0374,0.0378,0.2166
1601,2018-09-20,0.0484,0.0327,0.0288,0.0003,0.0204,0.0374,0.0378,0.2155
1602,2018-09-21,0.0485,0.0327,0.0288,0.0003,0.0204,0.0374,0.0378,0.2165
1603,2018-09-24,0.0485,0.0327,0.0288,0.0003,0.0204,0.0374,0.0378,0.2182
1604,2018-09-25,0.0485,0.0327,0.0288,0.0003,0.0203,0.0372,0.0376,0.2147
1605,2018-09-26,0.0485,0.0327,0.0288,0.0003,0.0203,0.0372,0.0375,0.214
1606,2018-09-27,0.0485,0.0326,0.0288,0.0003,0.0203,0.0372,0.0373,0.2076
1607,2018-09-28,0.0485,0.0326,0.0289,0.0003,0.0203,0.0373,0.0373,0.2082
1608,2018-10-01,0.0485,0.0327,0.0288,0.0003,0.0204,0.0373,0.0373,0.2092
1609,2018-10-02,0.0487,0.0328,0.0288,0.0003,0.0205,0.0376,0.0373,0.2204
1610,2018-10-03,0.0492,0.0329,0.0289,0.0003,0.0206,0.0377,0.0373,0.2216
1611,2018-10-04,0.0495,0.0329,0.029,0.0003,0.0206,0.0377,0.0373,0.2203
1612,2018-10-05,0.0495,0.0328,0.029,0.0003,0.0206,0.0377,0.0373,0.2199
1613,2018-10-08,0.053,0.0335,0.0301,0.0003,0.0213,0.0389,0.0376,0.2352
1614,2018-10-09,0.0537,0.0335,0.0303,0.0003,0.0213,0.0389,0.0377,0.2346
1615,2018-10-10,0.0537,0.0337,0.0303,0.0003,0.0215,0.0393,0.0385,0.2414
1616,2018-10-11,0.0534,0.0337,0.0302,0.0003,0.0215,0.0393,0.0387,0.2422
1617,2018-10-15,0.0538,0.0337,0.0302,0.0003,0.0215,0.0394,0.039,0.2422
1618,2018-10-16,0.0541,0.0339,0.0303,0.0003,0.0217,0.0398,0.0394,0.247
1619,2018-10-17,0.0543,0.0339,0.0303,0.0002,0.0217,0.0398,0.0394,0.2446
1620,2018-10-18,0.0545,0.0341,0.0303,0.0002,0.0218,0.04,0.0396,0.2487
1621,2018-10-19,0.0545,0.0341,0.0303,0.0002,0.0218,0.04,0.0396,0.2488
1622,2018-10-22,0.0548,0.0342,0.0304,0.0002,0.0218,0.04,0.0396,0.2481
1623,2018-10-23,0.0548,0.0342,0.0304,0.0002,0.0218,0.04,0.0396,0.2473
1624,2018-10-24,0.0548,0.0345,0.0304,0.0002,0.0219,0.0404,0.0402,0.2533
1625,2018-10-25,0.0548,0.0345,0.0304,0.0002,0.022,0.0405,0.0405,0.2529
1626,2018-10-26,0.0552,0.0347,0.0305,0.0002,0.022,0.0406,0.0405,0.2549
1627,2018-10-29,0.0551,0.035,0.0305,0.0002,0.0221,0.0406,0.0405,0.2578
1628,2018-10-30,0.0551,0.0352,0.0305,0.0002,0.0223,0.0411,0.0409,0.2658
1629,2018-10-31,0.0548,0.0353,0.0303,0.0002,0.0223,0.0411,0.041,0.265
1630,2018-11-01,0.0548,0.0351,0.0303,0.0002,0.0223,0.0412,0.0411,0.2656
1631,2018-11-05,0.0547,0.0352,0.0303,0.0002,0.0223,0.0412,0.0411,0.2665
1632,2018-11-06,0.0547,0.0353,0.0303,0.0002,0.0224,0.0412,0.0411,0.2659
1633,2018-11-07,0.0545,0.0353,0.0303,0.0002,0.0224,0.0412,0.0413,0.267
1634,2018-11-08,0.0543,0.0355,0.0303,0.0002,0.0225,0.0414,0.0412,0.2717
1635,2018-11-09,0.0542,0.0353,0.0303,0.0002,0.0225,0.0413,0.0412,0.2684
1636,2018-11-12,0.0542,0.0351,0.0303,0.0002,0.0225,0.0413,0.0413,0.2682
1637,2018-11-13,0.0542,0.0351,0.0303,0.0002,0.0225,0.0414,0.0413,0.268
1638,2018-11-14,0.0544,0.0351,0.0303,0.0002,0.0224,0.0413,0.0413,0.2671
1639,2018-11-16,0.0546,0.0353,0.0304,0.0002,0.0226,0.0417,0.0416,0.2723
1640,2018-11-19,0.0545,0.0352,0.0304,0.0002,0.0226,0.0417,0.0417,0.2659
