Variação_12_Meses_(%)_data,Variação_12_Meses_(%)_port1,Variação_12_Meses_(%)_port4,Variação_12_Meses_(%)_port8
2017-05-04,14.4563,16.8987,20.1862
2017-05-05,14.4912,17.0238,20.4445
2017-05-08,14.4734,16.9562,20.2994
2017-05-09,14.6556,17.3153,20.4748
2017-05-10,14.8529,17.6596,20.4207
2017-05-11,14.8051,17.4601,20.1953
2017-05-12,14.6567,17.1718,20.0398
2017-05-15,14.844,17.5229,20.5178
2017-05-16,14.8115,17.5187,20.4542
2017-05-17,14.6812,17.1809,19.7903
2017-05-18,12.9836,14.3948,17.4669
2017-05-19,13.3791,15.1724,18.6532
2017-05-22,13.1656,14.7884,18.1765
2017-05-23,13.422,15.2829,18.5493
2017-05-24,13.6997,15.9751,19.3191
2017-05-25,13.3328,15.2105,18.6721
2017-05-26,13.4272,15.496,19.0067
2017-05-30,13.2942,15.2453,18.7339
2017-05-31,13.3982,15.4373,18.8699
2017-06-01,13.233,15.2219,18.7118
2017-06-02,13.3581,15.5619,19.0673
2017-06-05,13.3915,15.6505,19.0077
2017-06-06,13.537,15.9375,19.2413
2017-06-07,13.5441,15.9062,18.9842
2017-06-08,13.6718,16.1132,19.174
2017-06-09,13.6623,16.0842,19.0668
2017-06-12,13.6179,15.9899,18.928
2017-06-13,13.6737,16.119,18.9192
2017-06-14,13.6716,16.1718,18.8013
2017-06-16,13.596,16.0407,18.7669
2017-06-19,13.5242,15.9334,18.8452
2017-06-20,13.1734,15.2626,18.4241
2017-06-21,13.1669,15.1765,18.1277
2017-06-22,13.2043,15.3246,18.3545
2017-06-23,12.9778,14.845,17.8781
2017-06-26,13.12,15.1755,17.9478
2017-06-27,13.2743,15.4989,17.9534
2017-06-28,13.3451,15.6808,18.3447
2017-06-29,13.4321,15.9289,18.3763
2017-06-30,13.5456,16.1496,18.6435
2017-07-03,13.5989,16.2354,18.7687
2017-07-05,13.5824,16.1012,18.5602
2017-07-06,13.4034,15.7256,18.1926
2017-07-07,13.2801,15.4577,18.0669
2017-07-10,13.4267,15.7808,18.2161
2017-07-11,13.3164,15.5073,17.8655
2017-07-12,13.7114,16.4168,19.1075
2017-07-13,13.7363,16.5251,19.2055
2017-07-14,13.8048,16.4445,18.998
2017-07-17,13.8156,16.293,18.7478
2017-07-18,13.7719,16.1547,18.5076
2017-07-19,13.6708,16.0021,18.5044
2017-07-20,13.7808,16.1599,18.6419
2017-07-21,13.7965,16.1706,18.673
2017-07-24,13.7559,16.1299,18.5654
2017-07-25,13.541,15.6368,17.8416
2017-07-26,13.3505,15.3028,17.7571
2017-07-27,13.5642,15.5725,17.9839
2017-07-28,13.5717,15.5153,17.8959
2017-07-31,13.4856,15.336,17.6807
2017-08-01,13.4991,15.3279,17.4851
2017-08-02,13.4482,15.2207,17.3233
2017-08-03,13.4495,15.1624,17.2102
2017-08-04,13.4065,15.0581,16.9439
2017-08-07,13.5115,15.2573,17.0341
2017-08-08,13.454,15.0908,16.6967
2017-08-09,13.3953,14.9738,16.5271
2017-08-10,13.2714,14.7151,16.1717
2017-08-11,13.2901,14.7754,16.2031
2017-08-14,13.3757,14.9791,16.292
2017-08-15,13.2976,14.7884,16.1094
2017-08-16,13.3525,14.9278,16.2178
2017-08-17,13.2657,14.7609,15.7681
2017-08-18,13.2533,14.7486,15.7231
2017-08-21,13.0837,14.4519,15.5022
2017-08-22,13.1179,14.5562,15.4318
2017-08-23,13.2138,14.7508,15.5011
2017-08-24,13.2406,14.833,15.5428
2017-08-25,13.2651,14.973,15.648
2017-08-28,13.1168,14.7511,15.7621
2017-08-29,13.1157,14.7744,15.7002
2017-08-30,13.031,14.5743,15.7292
2017-08-31,13.1469,14.7801,16.0741
2017-09-01,13.2224,14.9953,16.4891
2017-09-05,13.3341,15.2189,16.6716
2017-09-06,13.445,15.4944,16.8712
2017-09-08,13.6017,15.8702,17.3189
2017-09-11,13.6465,16.0713,17.6608
2017-09-12,13.6552,16.1088,17.5864
2017-09-13,13.6799,16.1779,17.6734
2017-09-14,13.8099,16.3765,17.8623
2017-09-15,13.7601,16.3102,17.8342
2017-09-18,13.8357,16.4979,18.1596
2017-09-19,13.8614,16.5683,18.1219
2017-09-20,13.785,16.5383,18.3718
2017-09-21,13.599,16.1307,17.999
2017-09-22,13.4947,16.0125,18.0939
2017-09-25,13.3642,15.7106,17.8426
2017-09-26,13.7783,16.5075,18.6708
2017-09-27,13.5981,16.1518,18.3783
2017-09-28,13.8711,16.7586,18.9927
2017-09-29,13.9091,16.8602,19.0758
2017-10-02,13.7771,16.6248,18.9564
2017-10-03,13.9875,17.0876,19.1035
2017-10-04,13.9217,16.9747,19.0265
2017-10-05,13.8099,16.7966,18.9894
2017-10-06,13.687,16.4681,18.6228
2017-10-09,13.47,16.0241,18.1457
2017-10-10,13.6189,16.2736,18.1658
2017-10-11,13.6981,16.4598,18.4446
2017-10-13,13.5987,16.2349,18.0129
2017-10-16,13.4063,15.8959,17.7609
2017-10-17,13.487,16.0908,17.9743
2017-10-18,13.4783,16.0428,17.6702
2017-10-19,13.2478,15.6898,17.6573
2017-10-20,13.3167,15.7504,17.5436
2017-10-23,13.0165,15.1941,17.1626
2017-10-24,13.0384,15.2493,17.2042
2017-10-25,13.0329,15.2239,17.2333
2017-10-26,12.7669,14.7443,16.8685
2017-10-27,12.8662,15.043,17.432
2017-10-30,12.6771,14.7723,17.4284
2017-10-31,12.5785,14.5731,17.3631
2017-11-01,12.3729,14.2134,17.1951
2017-11-03,12.1485,13.7499,16.6707
2017-11-06,12.1815,13.8176,16.6254
2017-11-07,11.9727,13.3972,16.5208
2017-11-08,12.1922,13.8188,16.7173
2017-11-09,11.9586,13.4105,16.3898
2017-11-10,11.8657,13.2434,16.2283
2017-11-13,11.9206,13.3379,16.2459
2017-11-14,11.7089,12.9421,16.1229
2017-11-16,11.8954,13.2787,16.1825
2017-11-17,11.9231,13.3377,16.1434
2017-11-21,12.3081,14.0669,16.6255
2017-11-22,12.4408,14.429,17.0126
2017-11-24,12.4061,14.3765,17.0657
2017-11-27,12.061,13.6844,16.459
2017-11-28,12.0338,13.6955,16.6397
2017-11-29,11.9867,13.6116,16.458
2017-11-30,12.375,14.3151,17.1088
2017-12-01,12.6329,14.8034,17.2276
2017-12-04,12.9549,15.3383,17.7728
2017-12-05,12.6437,14.7611,17.3731
2017-12-06,12.7479,15.0299,17.3345
2017-12-07,12.5487,14.7507,17.2835
2017-12-08,12.2812,14.4066,17.2514
2017-12-11,12.1159,14.1198,16.9342
2017-12-12,12.1289,14.212,16.9776
2017-12-13,12.1428,14.2994,17.124
2017-12-14,11.8916,13.8396,16.8839
2017-12-15,12.0503,14.1822,16.9995
2017-12-18,11.9738,14.0328,16.9962
2017-12-19,12.3949,14.7565,17.3787
2017-12-20,12.4318,14.8161,17.3728
2017-12-21,12.4168,14.9032,17.1547
2017-12-22,12.2851,14.6628,17.004
2017-12-26,12.3099,14.6853,16.932
2017-12-27,12.2798,14.7133,16.9011
2017-12-28,12.385,14.8308,16.842
2018-01-02,12.7532,15.518,17.215
2018-01-03,12.8352,15.6832,17.5324
2018-01-04,12.981,16.0097,17.776
2018-01-05,12.9298,15.9674,17.6979
2018-01-08,12.8686,15.9255,17.691
2018-01-09,12.8803,15.9852,17.6102
2018-01-10,12.7903,15.7613,17.4741
2018-01-11,12.8073,15.7933,17.3883
2018-01-12,12.8203,15.8767,17.5854
2018-01-16,12.8456,15.8763,17.6484
2018-01-17,12.8028,15.8562,17.6234
2018-01-18,12.6556,15.6661,17.8238
2018-01-19,12.6219,15.6256,17.8425
2018-01-22,12.3043,15.1452,17.5153
2018-01-23,12.237,15.0641,17.4475
2018-01-24,12.4876,15.5095,17.5816
2018-01-26,12.7771,16.0325,17.9781
2018-01-29,12.6817,15.8355,17.8533
2018-01-30,12.5679,15.5415,17.3973
2018-01-31,12.6116,15.606,17.455
2018-02-01,12.2499,15.0032,16.8852
2018-02-02,12.05,14.5856,16.1328
2018-02-05,11.6328,13.7501,15.0136
2018-02-06,11.8052,14.1631,15.3629
2018-02-07,11.675,13.9265,15.2179
2018-02-08,11.3642,13.3146,14.264
2018-02-09,11.1776,13.0085,14.4323
2018-02-14,11.4882,13.6268,15.0319
2018-02-15,11.5384,13.785,15.2896
2018-02-16,11.5806,13.8687,15.3931
2018-02-20,11.8973,14.4359,15.5205
2018-02-21,11.9254,14.3961,15.3386
2018-02-22,11.9093,14.4078,15.3428
2018-02-23,11.9882,14.5754,15.5918
2018-02-26,11.9529,14.5005,15.5591
2018-02-27,11.9417,14.4677,15.279
2018-02-28,11.7919,14.193,15.1882
2018-03-01,11.5865,13.8395,14.6816
2018-03-02,11.5955,13.8709,14.6006
2018-03-05,11.5005,13.7476,14.7567
2018-03-06,11.3839,13.4972,14.5296
2018-03-07,11.3615,13.4285,14.2715
2018-03-08,11.208,13.1361,14.2521
2018-03-09,11.4378,13.597,14.817
2018-03-12,11.4418,13.5869,14.6424
2018-03-13,11.1798,13.1249,14.2402
2018-03-14,11.1497,13.0227,13.9007
2018-03-15,11.0297,12.8672,13.7328
2018-03-16,11.1278,13.0159,13.5739
2018-03-19,10.8695,12.5492,12.9188
2018-03-20,10.9633,12.8403,13.2138
2018-03-21,10.8514,12.6412,12.9187
2018-03-22,10.9848,12.7248,12.6761
2018-03-23,10.9787,12.659,12.2826
2018-03-26,11.2367,13.2798,13.2088
2018-03-27,11.0988,13.0572,12.9559
2018-03-28,10.9503,12.7638,12.576
2018-03-29,11.017,12.9194,12.9277
2018-04-02,11.0118,12.9121,12.5979
2018-04-03,10.7981,12.5408,12.538
2018-04-04,10.7844,12.5744,12.656
2018-04-05,11.0123,13.0413,12.849
2018-04-06,10.8985,12.7815,12.5267
2018-04-09,10.9283,12.8807,12.7168
2018-04-10,10.9944,13.0359,12.9188
2018-04-11,11.0529,13.1692,12.9684
2018-04-12,10.9834,13.0956,13.0438
2018-04-13,10.8012,12.8361,13.1001
2018-04-16,10.6919,12.6549,13.1807
2018-04-17,10.7124,12.7531,13.4756
2018-04-18,10.921,13.0357,13.3077
2018-04-19,10.905,12.9998,13.0969
2018-04-20,10.8587,12.9281,13.1074
2018-04-23,10.7577,12.6985,12.8572
2018-04-24,10.7811,12.7551,12.6201
2018-04-25,10.8564,12.8589,12.5385
2018-04-26,10.8934,12.991,12.7482
2018-04-27,10.8388,12.9265,12.7581
2018-04-30,10.8176,12.9031,12.7057
2018-05-02,10.7355,12.7381,12.5319
2018-05-03,10.7522,12.8071,12.6653
2018-05-04,10.5899,12.5216,12.724
2018-05-07,10.4685,12.3194,12.5025
2018-05-08,10.4746,12.3788,12.3962
2018-05-09,10.4945,12.4039,12.2702
2018-05-10,10.5803,12.604,12.393
2018-05-11,10.4601,12.4374,12.4463
2018-05-14,10.3856,12.3576,12.3065
2018-05-15,10.3565,12.2986,12.0741
2018-05-16,10.3219,12.2123,11.7807
2018-05-17,9.7551,11.232,11.2154
2018-05-18,9.564,10.9141,10.6754
2018-05-21,9.6449,11.0673,10.8683
2018-05-22,9.6642,10.9066,10.2779
2018-05-23,9.4317,10.6498,10.4242
2018-05-24,9.1708,10.1566,9.9953
2018-05-25,8.8393,9.5714,9.6699
2018-05-29,8.4031,8.7529,9.1372
2018-05-30,8.4552,8.8233,9.3702
2018-06-01,8.4882,8.8249,9.1983
2018-06-04,8.5393,8.9159,9.1438
2018-06-05,8.3821,8.6899,9.2151
2018-06-06,10.1113,11.6409,11.7051
2018-06-07,9.1068,10.0405,10.0456
2018-06-08,9.3401,10.4482,10.3859
2018-06-11,9.047,9.8024,9.8001
2018-06-12,8.9169,9.421,9.2129
2018-06-13,8.7828,9.1345,8.773
2018-06-14,8.3179,8.3058,7.9523
2018-06-15,8.4168,8.3325,7.9275
2018-06-18,8.4049,8.2771,7.6288
2018-06-19,8.771,8.8058,7.5387
2018-06-20,8.8029,8.8565,7.4276
2018-06-21,8.6735,8.586,7.5028
2018-06-22,8.5928,8.477,7.4549
2018-06-25,8.6407,8.4994,7.2316
2018-06-26,8.7845,8.8544,7.6933
2018-06-27,8.6335,8.563,7.2758
2018-06-28,8.8761,9.0176,7.6503
2018-06-29,9.0177,9.3152,7.9564
2018-07-02,9.0385,9.3602,8.0594
2018-07-03,9.0573,9.3703,7.8925
2018-07-05,9.047,9.3304,7.7872
2018-07-06,9.3091,9.9347,8.4609
2018-07-10,9.3396,10.0256,8.7173
2018-07-11,9.2092,9.7927,8.5353
2018-07-12,9.2767,9.9301,8.4596
2018-07-13,9.2697,9.9088,8.5833
2018-07-16,9.3465,10.0603,8.6926
2018-07-17,9.4097,10.2201,8.7913
2018-07-18,9.3544,10.1294,8.9756
2018-07-19,9.2472,9.907,8.7004
2018-07-20,9.3025,10.0357,8.781
2018-07-23,9.2323,10.0044,8.9702
2018-07-24,9.4031,10.356,9.2652
2018-07-25,9.5698,10.6914,9.5309
2018-07-26,9.3779,10.3148,9.2555
2018-07-27,9.3028,10.1883,9.1381
2018-07-30,9.1237,9.8013,8.5458
2018-07-31,9.0232,9.6845,8.8244
2018-08-01,8.9421,9.4817,8.4399
2018-08-02,8.9456,9.5228,8.5035
2018-08-03,9.0724,9.7851,8.6315
2018-08-06,8.9696,9.6479,8.4982
2018-08-07,8.7784,9.4083,8.4005
2018-08-08,8.6566,9.2323,8.3386
2018-08-09,8.5494,9.0341,8.2347
2018-08-10,8.1553,8.3126,7.706
2018-08-13,8.3031,8.5136,7.506
2018-08-14,8.2926,8.6519,7.7032
2018-08-15,8.0739,8.2938,7.4927
2018-08-16,7.9933,8.2057,7.7226
2018-08-17,7.8489,7.948,7.6824
2018-08-20,7.7392,7.7162,7.4013
2018-08-21,7.4592,7.2815,7.0757
2018-08-22,7.6782,7.6218,7.1098
2018-08-23,7.4483,7.1427,6.7477
2018-08-24,7.5262,7.3736,7.0943
2018-08-27,7.7656,7.8571,7.5155
2018-08-28,7.8289,8.0067,7.8214
2018-08-29,7.8571,8.0549,7.7971
2018-08-30,7.4674,7.3483,7.3218
2018-08-31,7.4836,7.4774,7.5963
2018-09-04,7.1698,6.8861,7.113
2018-09-05,7.3253,7.2635,7.6316
2018-09-06,7.3108,7.3285,7.6945
2018-09-10,7.3568,7.4151,7.6907
2018-09-11,7.071,6.8422,7.436
2018-09-12,7.0829,6.8549,7.5829
2018-09-13,6.9037,6.5318,7.463
2018-09-14,6.981,6.6633,7.4426
2018-09-17,7.1386,6.8957,7.3246
2018-09-18,7.2502,7.1401,7.5404
2018-09-19,7.2079,7.1404,7.4916
2018-09-20,7.1411,7.0935,7.503
2018-09-21,7.1724,7.1526,7.4232
2018-09-24,6.994,6.758,7.1168
2018-09-25,6.8608,6.4255,6.623
2018-09-26,6.82,6.324,6.2124
2018-09-27,6.8575,6.3385,6.006
2018-09-28,6.8069,6.2432,6.1211
2018-10-01,6.7005,6.0804,6.0823
2018-10-02,6.9223,6.5179,6.1524
2018-10-03,7.0376,6.6662,6.1874
2018-10-04,7.0184,6.4993,5.774
2018-10-05,6.9285,6.3273,5.6789
2018-10-08,7.4193,7.1576,5.9753
2018-10-09,7.5211,7.3699,6.314
2018-10-10,7.2539,6.7801,5.4155
2018-10-11,7.2735,6.798,5.1807
2018-10-15,7.3234,7.0276,5.6151
2018-10-16,7.6422,7.6815,6.151
2018-10-17,7.712,7.79,6.2302
2018-10-18,7.4081,7.1471,5.591
2018-10-19,7.3929,7.1428,5.5195
2018-10-22,7.4153,7.1465,5.5952
2018-10-23,7.4054,7.1146,5.5141
2018-10-24,7.1791,6.6214,4.7981
2018-10-25,7.2383,6.8753,5.2583
2018-10-26,7.4975,7.2908,5.1912
2018-10-29,7.1585,6.7485,5.0547
2018-10-30,7.4631,7.3635,5.4582
2018-10-31,7.5096,7.4825,5.7963
2018-11-01,7.6519,7.794,6.2187
2018-11-05,7.7903,8.0109,6.1331
2018-11-06,7.6303,7.7765,6.1891
2018-11-07,7.5077,7.7052,6.5631
2018-11-08,7.3036,7.4438,6.8364
2018-11-09,7.398,7.621,6.8057
2018-11-12,7.2708,7.3567,6.3771
2018-11-13,7.1402,7.1176,6.2406
2018-11-14,7.4825,7.6685,6.4963
2018-11-16,7.7552,8.1621,6.7691
2018-11-19,7.8152,8.2101,6.4839
2018-11-21,7.7987,8.1364,6.1552
2018-11-23,7.8225,8.21,6.3
2018-11-26,7.7559,8.204,6.7286
2018-11-27,7.8399,8.3529,6.5815
2018-11-28,8.1657,9.0688,7.2497
2018-11-29,7.988,8.7674,7.2024
2018-11-30,8.1378,9.0658,7.466
2018-12-03,8.3365,9.4428,7.9399
2018-12-04,8.1212,8.9467,7.0721
2018-12-06,8.3558,9.3879,7.295
2018-12-07,8.0473,8.8007,6.7243
2018-12-10,7.6916,8.204,6.6023
2018-12-11,7.5454,7.9519,6.3262
2018-12-12,7.6671,8.1503,6.4699
2018-12-13,7.7992,8.4052,6.5693
2018-12-14,7.8245,8.437,6.5215
2018-12-17,7.6812,8.0701,5.8183
2018-12-18,7.9175,8.4728,6.0505
2018-12-19,7.9663,8.458,5.6685
2018-12-20,7.9406,8.3746,5.5424
2018-12-21,7.8634,8.2288,5.3459
2018-12-26,7.8905,8.3248,5.7756
2018-12-27,7.9277,8.3989,6.1143
2018-12-28,8.2839,9.0024,6.3152
2019-01-02,8.6473,9.5701,6.6128
2019-01-03,8.753,9.6434,6.3597
2019-01-04,8.7568,9.7672,7.1399
2019-01-07,8.7729,9.8253,7.1879
2019-01-08,8.9043,10.1146,7.6187
2019-01-09,9.0009,10.263,7.5034
2019-01-10,8.8944,10.1141,7.4067
2019-01-11,8.9183,10.1997,7.5116
2019-01-14,8.9111,10.1558,7.4279
2019-01-15,8.702,9.7863,7.4825
2019-01-16,8.7424,9.8654,7.6253
2019-01-17,8.7122,9.8257,7.5294
2019-01-18,8.7202,9.9024,7.7273
2019-01-22,8.5945,9.6148,7.2967
2019-01-23,8.4568,9.3598,6.9339
2019-01-24,8.4512,9.3101,6.5758
2019-01-28,8.1885,8.8554,6.4085
2019-01-29,8.2495,8.9729,6.5815
2019-01-30,8.3298,9.1387,6.8491
2019-01-31,8.5328,9.5516,7.371
2019-02-01,8.586,9.7018,7.4072
2019-02-04,8.505,9.5348,7.2698
2019-02-05,8.4472,9.41,7.0907
2019-02-06,8.058,8.7558,6.8961
2019-02-07,7.8413,8.3359,6.4165
2019-02-08,7.8464,8.3957,6.368
2019-02-11,7.7124,8.1942,6.3104
2019-02-12,7.8691,8.4835,6.5423
2019-02-13,7.995,8.7043,6.7283
2019-02-14,7.852,8.4206,6.5186
2019-02-15,7.6074,7.992,6.3057
2019-02-19,7.7137,8.2223,6.6184
2019-02-20,7.6238,8.1097,6.8041
2019-02-21,7.5893,7.9928,6.5167
2019-02-22,7.6317,8.1173,6.8298
2019-02-25,7.7545,8.3913,7.2766
2019-02-26,8.0695,9.0526,8.2472
2019-02-27,7.9195,8.7075,8.0139
2019-02-28,7.8963,8.6826,8.1605
2019-03-01,8.0676,9.0317,9.1444
2019-03-06,8.1231,9.0159,8.7127
2019-03-07,7.7599,8.3181,7.9142
2019-03-08,7.7454,8.2825,7.6853
2019-03-11,7.9295,8.638,7.9262
2019-03-12,7.8301,8.469,8.0453
2019-03-13,7.9216,8.6691,8.3443
2019-03-14,7.8431,8.5117,8.2945
2019-03-15,7.8198,8.4351,8.075
2019-03-18,7.8467,8.4304,7.8799
2019-03-19,7.9078,8.5639,8.1343
2019-03-20,7.9061,8.5893,8.169
2019-03-21,7.8362,8.5521,8.6862
2019-03-22,7.3528,7.6582,7.8221
2019-03-25,7.2975,7.5631,7.6526
2019-03-26,7.391,7.7874,7.7644
2019-03-27,7.0317,7.1722,7.4219
2019-03-28,7.3188,7.6831,7.5686
2019-03-29,7.2667,7.5479,7.3352
2019-04-02,7.3236,7.6213,7.6196
2019-04-03,7.2655,7.5233,7.6553
2019-04-04,7.4237,7.8567,7.8536
2019-04-05,7.5776,8.1328,7.9293
2019-04-08,7.5187,8.0543,7.7873
2019-04-09,7.5175,8.0758,7.9143
2019-04-10,7.5813,8.1297,8.0211
2019-04-11,7.3866,7.805,8.0269
2019-04-12,7.1144,7.5262,8.3687
2019-04-15,7.183,7.7708,8.8831
2019-04-16,7.1065,7.5351,8.112
2019-04-17,7.2023,7.6833,8.366
2019-04-18,7.3782,7.9816,8.57
2019-04-22,7.217,7.6645,8.235
2019-04-23,7.5209,8.2459,9.0542
2019-04-24,7.4494,8.0322,8.6528
2019-04-25,7.601,8.2307,8.4223
2019-04-26,7.4542,8.0144,8.4552
2019-04-29,7.5179,8.1803,8.8382
2019-04-30,7.6797,8.5132,9.0863
2019-05-02,7.5003,8.1134,8.5729
2019-05-03,7.5539,8.2079,8.9169
2019-05-06,7.4244,7.9237,8.5335
2019-05-07,7.4833,7.9616,8.2492
2019-05-08,7.6811,8.2942,8.1535
2019-05-09,7.5295,7.9625,7.8399
2019-05-10,7.3396,7.6552,7.906
2019-05-13,7.1143,7.1907,7.4265
2019-05-14,7.213,7.4263,7.9297
2019-05-15,7.2044,7.4618,8.184
2019-05-16,7.0857,7.3693,8.6804
2019-05-17,7.046,7.3135,8.544
2019-05-20,7.068,7.3073,8.198
2019-05-21,7.2688,7.6916,8.3951
2019-05-22,7.3202,7.7876,8.5052
2019-05-23,7.4407,8.0171,8.5781
2019-05-24,7.5524,8.2306,8.7482
2019-05-28,7.8539,8.6787,8.5873
2019-05-29,7.9849,8.9286,8.8066
2019-05-30,8.1355,9.2342,9.2528
2019-05-31,8.0843,9.0939,9.1351
2019-06-03,7.9094,8.7698,8.8969
2019-06-04,8.0643,9.1404,9.4738
2019-06-05,8.0241,9.0365,9.6316
2019-06-06,8.2173,9.4212,10.1425
2019-06-07,8.26,9.5165,10.635
2019-06-10,8.679,10.1723,11.0817
2019-06-11,9.0193,10.7958,11.618
2019-06-12,8.9811,10.7818,11.4778
2019-06-13,8.9357,10.8333,11.9358
2019-06-14,9.1653,11.0748,11.8244
2019-06-17,9.2567,11.2864,12.1617
2019-06-18,9.5901,11.9355,12.7187
2019-06-19,10.0278,12.8302,13.419
2019-06-21,10.1904,13.0641,13.5226
2019-06-24,10.0527,12.8767,13.4241
2019-06-25,9.6667,12.2582,13.0689
2019-06-26,10.0088,12.9252,13.5074
2019-06-27,10.1768,13.1985,13.7957
2019-06-28,10.8605,14.317,15.0252
2019-07-01,10.8784,14.4658,15.239
2019-07-02,10.7739,14.4316,15.34
2019-07-03,10.8792,14.6663,15.6727
2019-07-05,11.2436,15.2646,16.072
2019-07-08,11.616,15.8337,16.4626
2019-07-10,11.6679,16.0064,16.512
2019-07-11,11.6761,16.0916,16.7153
2019-07-12,11.3569,15.5502,16.6689
2019-07-15,11.2815,15.4166,16.6069
2019-07-16,11.4349,15.7571,16.7163
2019-07-17,11.4127,15.6633,16.5728
2019-07-18,11.4266,15.7353,16.8295
2019-07-19,11.2241,15.2938,16.3346
2019-07-22,11.3988,15.5803,16.545
2019-07-23,11.1899,15.2719,16.4904
2019-07-24,11.079,15.076,16.3372
2019-07-25,10.8655,14.6508,15.8616
2019-07-26,10.8173,14.6431,16.1268
2019-07-29,10.7573,14.5676,16.0334
2019-07-30,10.6405,14.2875,15.6561
2019-07-31,10.4366,13.9318,15.1402
2019-08-01,10.6104,14.1203,15.0512
2019-08-02,10.588,14.0837,15.1277
2019-08-05,10.1755,13.2525,14.0563
2019-08-06,10.3772,13.6812,14.5724
2019-08-07,10.2862,13.4845,14.4122
2019-08-08,10.4916,13.8861,14.7688
2019-08-09,10.4486,13.7749,14.5138
2019-08-12,10.0896,13.0851,13.9118
2019-08-13,10.234,13.4363,14.3375
2019-08-14,9.8451,12.6337,13.4735
2019-08-15,9.6113,12.2005,13.1876
2019-08-16,9.829,12.656,13.8343
2019-08-19,9.7368,12.5682,14.1157
2019-08-20,9.6791,12.4358,13.9533
2019-08-21,9.9354,12.8992,14.0428
2019-08-22,9.8069,12.7396,14.121
2019-08-23,9.5571,12.2297,13.4634
2019-08-26,9.2003,11.6304,13.2686
2019-08-27,9.2331,11.6882,13.0757
2019-08-28,9.3628,11.9808,13.3263
2019-08-29,9.613,12.5398,13.7336
2019-08-30,9.8517,12.9591,14.193
2019-09-03,10.1332,13.4677,14.6915
2019-09-04,10.1961,13.6708,15.2154
2019-09-05,10.0022,13.3661,14.9637
2019-09-06,10.1556,13.6953,15.1762
2019-09-09,10.1601,13.6816,14.9087
2019-09-10,10.1602,13.7522,14.9023
2019-09-11,10.2533,13.8969,15.1327
2019-09-12,10.5849,14.4553,15.4989
2019-09-13,10.2545,13.9106,15.3288
2019-09-16,10.4943,14.3314,15.6527
2019-09-17,10.5181,14.3569,15.6228
2019-09-18,10.3545,14.0144,15.353
2019-09-19,10.5341,14.2398,15.5408
2019-09-20,10.5218,14.18,15.4481
2019-09-23,10.7721,14.6337,15.7325
2019-09-24,10.6386,14.3355,15.3395
2019-09-25,10.9519,14.9636,15.8926
2019-09-26,11.0289,15.0438,15.8825
2019-09-27,10.8954,14.7663,15.8049
2019-09-30,10.8564,14.7355,15.9651
2019-10-01,10.9145,14.8524,15.7092
2019-10-02,10.5877,14.234,15.138
2019-10-03,10.7455,14.52,15.337
2019-10-04,10.7241,14.5845,15.6856
2019-10-07,10.3522,13.9842,15.5095
2019-10-08,10.1558,13.5713,15.0438
2019-10-09,10.3267,13.8629,15.2451
2019-10-10,10.4046,13.952,15.2457
2019-10-11,10.4916,14.1204,15.5712
2019-10-14,10.6824,14.4522,15.7059
2019-10-15,10.6056,14.4098,16.0357
2019-10-16,10.7697,14.646,16.2492
2019-10-17,10.6746,14.4463,16.2767
2019-10-18,10.7385,14.5731,16.3258
2019-10-21,10.9195,14.8986,16.5525
2019-10-22,10.671,14.4289,16.2435
2019-10-23,10.5052,14.1658,16.1868
2019-10-24,10.4233,14.1258,16.404
2019-10-25,10.5644,14.3936,16.6391
2019-10-28,10.107,13.6064,16.2704
2019-10-29,9.975,13.3232,15.9022
2019-10-30,10.3451,14.0715,16.8138
2019-10-31,10.29,14.1462,17.2909
2019-11-01,10.2676,14.0494,17.0217
2019-11-04,10.0031,13.5669,16.6018
2019-11-05,9.8949,13.3893,16.3895
2019-11-06,10.0829,13.7698,16.8468
2019-11-07,10.1328,13.8528,16.9036
2019-11-08,9.7745,13.2722,16.8169
2019-11-11,9.8589,13.412,16.8077
2019-11-12,9.9509,13.6782,17.4244
2019-11-13,9.7605,13.2965,16.9225
2019-11-14,9.6139,13.0765,17.124
2019-11-18,9.7847,13.3757,17.3863
2019-11-19,9.4369,12.7231,16.9658
2019-11-21,9.4149,12.6603,16.5371
2019-11-22,9.4454,12.6625,16.406
2019-11-25,9.3089,12.4588,16.4953
2019-11-26,9.2689,12.4112,16.4659
2019-11-27,9.404,12.5437,16.0904
2019-11-29,9.679,13.0752,16.3742
2019-12-02,9.6803,13.0712,16.2587
2019-12-03,9.7876,13.2741,16.7194
2019-12-04,10.03,13.6895,17.0776
2019-12-05,9.9156,13.4778,16.9984
2019-12-06,9.7374,13.1368,16.8755
2019-12-09,9.8065,13.2973,17.1554
2019-12-10,9.8284,13.4038,17.4955
2019-12-11,9.9431,13.5948,17.6524
2019-12-12,10.2184,14.0144,17.7734
2019-12-13,10.1128,13.7903,17.8318
2019-12-16,9.9451,13.376,17.3902
2019-12-17,9.841,13.2423,17.2517
2019-12-18,9.9704,13.464,17.2266
2019-12-19,9.907,13.3988,17.0945
2019-12-20,10.1854,14.0432,18.3823
2019-12-23,10.2502,14.2023,18.6971
2019-12-26,10.5442,14.8096,19.7368
2019-12-27,10.7551,15.2245,20.1124
2019-12-30,10.7115,15.1637,20.2848
2020-01-02,10.8538,15.4884,20.6708
2020-01-03,10.6632,15.1687,20.5505
2020-01-06,10.5927,15.0962,20.7555
