CDI,IBOV,IHFA,IMAB5,IFIX,IRFM,SP500,data
0.1113,27.5497,1.8765,3.3052,6.7702,2.8679,16.159,2012-08-01
0.1115,27.6523,1.8774,3.3006,6.73,2.8655,15.9998,2012-08-02
0.1117,28.3187,1.9206,3.3041,6.7145,2.8769,16.3782,2012-08-03
0.1119,28.5538,1.8938,3.2962,6.698,2.878,16.3777,2012-08-06
0.1121,28.6117,1.8863,3.3061,6.6997,2.8682,16.3911,2012-08-07
0.1123,28.8601,1.8438,3.2557,7.2043,2.8181,16.38,2012-08-08
0.1125,28.8499,1.8427,3.2572,7.303,2.8283,16.309,2012-08-09
0.1126,28.6245,1.8159,3.1723,7.3143,2.7145,15.985,2012-08-10
0.1128,28.5945,1.7986,3.1127,7.3712,2.7027,15.9882,2012-08-13
0.113,28.671,1.76,3.0544,7.3888,2.6188,15.9618,2012-08-14
0.1131,28.6182,1.7542,3.0151,7.4391,2.5407,15.8988,2012-08-15
0.1133,28.9313,1.7597,3.0227,7.4618,2.5523,15.9454,2012-08-16
0.1134,28.9438,1.7529,3.0227,7.4605,2.5495,15.9271,2012-08-17
0.1135,28.2226,1.7756,3.0604,7.4767,2.5787,15.7527,2012-08-20
0.1137,27.8737,1.7754,3.0764,7.5308,2.5769,15.7219,2012-08-21
0.1138,27.8733,1.7831,3.0708,7.4699,2.5792,15.6871,2012-08-22
0.1139,27.2013,1.7658,3.0694,7.4852,2.5701,15.4644,2012-08-23
0.114,27.1646,1.7667,3.0657,7.5103,2.5643,15.4058,2012-08-24
0.1141,26.2153,1.7667,3.0511,7.6115,2.5498,15.1337,2012-08-27
0.1142,25.6241,1.6922,2.5749,8.1373,2.4059,15.1377,2012-08-28
0.1143,25.8347,1.6908,2.5816,8.1617,2.3883,15.1372,2012-08-29
0.1146,25.7489,1.4725,2.356,9.1025,2.2946,15.2354,2012-08-30
0.1148,25.7295,1.4727,2.3473,9.11,2.28,15.2449,2012-08-31
0.1042,25.8979,1.4958,2.3336,9.0321,2.1811,15.1195,2012-09-04
0.1044,25.7872,1.4951,2.3491,9.0539,2.1811,14.8197,2012-09-05
0.1046,26.126,1.4653,2.3557,8.7368,2.1793,15.272,2012-09-06
0.1049,25.7853,1.4833,2.3652,8.5338,2.1816,14.373,2012-09-10
0.1051,25.971,1.4088,2.0886,8.3327,2.0055,14.3722,2012-09-11
0.1054,25.7189,1.4122,2.0928,8.3206,2.0036,14.3508,2012-09-12
0.1056,25.8109,1.4218,2.0778,8.3318,2.0058,14.0285,2012-09-13
0.1058,25.8042,1.4104,2.0294,8.3485,1.9189,13.9794,2012-09-14
0.1061,25.7657,1.4102,1.9887,8.2847,1.9103,13.7246,2012-09-17
0.1164,25.553,1.3849,1.9881,8.2826,1.8966,13.5865,2012-09-19
0.1166,25.4893,1.3963,1.9956,8.2823,1.8972,13.4871,2012-09-20
0.1169,25.4957,1.3897,1.9995,8.2967,1.895,13.3672,2012-09-21
0.1171,25.4354,1.3807,1.9794,8.3047,1.8573,13.269,2012-09-24
0.1173,25.8818,1.3504,1.996,8.3066,1.8556,13.4674,2012-09-25
0.1175,25.6746,1.3529,1.9868,8.2788,1.8427,13.4194,2012-09-26
0.1177,25.6905,1.3383,1.9848,8.3237,1.8409,13.5187,2012-09-27
0.1179,25.2549,1.3485,1.9845,8.3036,1.8317,12.7402,2012-09-28
0.1181,25.2754,1.361,1.9835,8.465,1.8326,12.6898,2012-10-01
0.1183,24.5582,1.361,1.9821,8.4135,1.8071,12.2186,2012-10-02
0.1279,24.7194,1.3614,1.9965,8.3939,1.8085,12.3374,2012-10-04
0.1281,24.543,1.5481,2.3553,8.3433,1.8996,12.2544,2012-10-05
0.1283,24.5555,1.5547,2.3895,8.3671,1.9045,12.2723,2012-10-08
0.1285,23.8707,1.5623,2.3711,8.3337,1.9044,11.5736,2012-10-09
0.1287,23.9206,1.5624,2.3597,8.2758,1.8967,11.6508,2012-10-10
0.129,23.7338,1.5379,2.3629,8.2688,1.9063,11.6002,2012-10-11
0.1123,23.6901,1.5213,2.3181,8.2474,1.8339,11.5831,2012-10-15
0.1125,23.4063,1.5003,2.3118,8.1564,1.8122,11.546,2012-10-16
0.0922,22.5368,1.5184,2.3216,7.9187,1.7807,11.3561,2012-10-17
0.0924,22.571,1.5128,2.2916,7.8877,1.7323,11.3769,2012-10-18
0.0926,22.7534,1.5138,2.291,7.8812,1.716,11.8469,2012-10-19
0.0928,22.5685,1.508,2.2903,7.9101,1.7077,11.4525,2012-10-22
0.093,22.5719,1.5081,2.2742,7.913,1.7073,11.8264,2012-10-23
0.0931,22.6011,1.494,2.2861,7.8984,1.6745,11.7722,2012-10-24
0.0933,22.5883,1.4843,2.2928,7.9872,1.6656,11.7195,2012-10-25
0.0935,22.5324,1.4546,2.2771,7.9819,1.62,11.7129,2012-10-26
0.1372,22.1402,1.4735,2.2314,7.9866,1.6207,11.5264,2012-10-31
0.1374,22.0962,1.4785,2.2094,7.5263,1.6211,11.5443,2012-11-01
0.1375,22.0431,1.4751,2.1941,7.8858,1.5732,11.489,2012-11-05
0.1377,22.3718,1.4581,2.1982,7.8319,1.5574,11.5663,2012-11-06
0.1378,22.1094,1.4426,2.1715,7.9717,1.5441,12.1575,2012-11-07
0.138,20.5232,1.4512,2.0585,8.0515,1.4289,11.8384,2012-11-08
0.1381,20.3972,1.4467,2.0629,8.0322,1.433,11.8433,2012-11-09
0.1383,20.028,1.4728,2.0696,8.0233,1.4281,11.8131,2012-11-12
0.1385,20.0668,1.4593,2.0805,8.0048,1.4216,11.8254,2012-11-13
0.1386,20.3202,1.5162,2.1362,7.9641,1.4429,12.048,2012-11-14
0.1388,19.6274,1.4846,2.1429,7.9666,1.4304,11.4672,2012-11-16
0.1389,19.6235,1.498,2.1446,7.969,1.4336,12.1065,2012-11-19
0.1462,19.5305,1.4948,2.1326,7.9707,1.444,12.0785,2012-11-21
0.1534,19.6382,1.4784,2.1202,7.6729,1.4506,12.3445,2012-11-23
0.1535,19.8316,1.4892,2.1212,7.6372,1.4346,12.3511,2012-11-26
0.1537,19.8174,1.4941,2.1033,7.8404,1.3935,12.3862,2012-11-27
0.1539,19.8477,1.494,2.1029,7.9885,1.3859,12.4794,2012-11-28
0.154,20.0827,1.4933,2.0908,8.0585,1.3911,12.5063,2012-11-29
0.1542,20.1189,1.5105,2.1273,7.9632,1.3914,12.5047,2012-11-30
0.1544,19.8257,1.4789,1.9995,8.107,1.3003,12.463,2012-12-03
0.1545,19.9046,1.4975,2.0402,8.1781,1.369,12.4611,2012-12-04
0.1547,19.8962,1.4668,1.9465,8.1652,1.306,12.4655,2012-12-05
0.1549,19.8631,1.6135,2.0894,8.1691,1.453,12.4643,2012-12-06
0.155,20.0062,1.6023,2.0956,8.2261,1.4717,12.4772,2012-12-07
0.1552,19.9585,1.591,2.1047,8.2131,1.49,12.3719,2012-12-10
0.1554,19.9913,1.5977,2.125,8.2095,1.5195,12.3737,2012-12-11
0.1556,19.9674,1.5997,2.1199,8.1722,1.5114,12.3731,2012-12-12
0.1557,19.9537,1.6012,2.1291,7.4644,1.5139,12.4376,2012-12-13
0.1559,19.6444,1.6011,2.112,7.414,1.5261,12.4643,2012-12-14
0.1561,19.6394,1.6044,2.1159,6.4637,1.5261,12.5738,2012-12-17
0.1562,19.8194,1.6038,2.1255,6.4369,1.5303,12.727,2012-12-18
0.1474,19.638,1.5778,2.1203,6.5091,1.5365,12.8204,2012-12-19
0.1476,19.5511,1.5778,2.1382,6.5013,1.5858,12.8565,2012-12-20
0.1762,18.9887,1.5819,2.121,6.9481,1.5935,12.6734,2012-12-26
0.1763,19.0809,1.5383,2.099,6.9703,1.5879,12.6691,2012-12-27
0.1765,18.8636,1.5184,2.1003,6.9592,1.5876,12.8322,2012-12-28
0.1817,19.4522,1.6827,2.1052,7.0006,1.5856,15.2516,2013-01-02
0.1819,18.4811,1.6808,2.1147,6.9575,1.5665,14.9272,2013-01-03
0.182,18.6462,1.6754,2.1145,6.9545,1.5843,14.9375,2013-01-04
0.1821,18.7161,1.6956,2.114,6.9545,1.5842,14.9375,2013-01-07
0.1753,18.8851,1.7007,2.1274,6.9658,1.6436,14.951,2013-01-08
0.1754,18.9412,1.7068,2.123,6.9606,1.642,14.9599,2013-01-09
0.1755,18.907,1.7063,2.1246,6.9531,1.6411,15.0326,2013-01-10
0.1756,18.8218,1.7086,2.1146,6.9581,1.6405,15.0254,2013-01-11
0.1757,18.3529,1.7109,2.1047,6.965,1.6361,14.8762,2013-01-14
0.1758,18.3909,1.7054,2.1075,6.9667,1.6429,14.8283,2013-01-15
0.1759,18.3718,1.7058,2.1145,6.9278,1.6487,14.7157,2013-01-16
0.176,18.0501,1.7005,2.1533,6.9516,1.7293,14.7218,2013-01-17
0.1761,18.0335,1.6937,2.1645,6.7529,1.7307,14.7269,2013-01-18
0.1816,18.0141,1.6984,2.161,6.749,1.7234,14.7473,2013-01-22
0.1745,17.8247,1.6986,2.1452,6.7522,1.7216,14.6073,2013-01-23
0.1746,18.0267,1.5381,2.0223,6.7245,1.6562,14.6069,2013-01-24
0.1802,18.2632,1.5377,1.993,6.6815,1.6529,14.6005,2013-01-28
0.1803,18.2544,1.5337,1.9914,6.6717,1.6626,14.4805,2013-01-29
0.1804,18.5258,1.532,1.9944,6.6907,1.6754,14.4451,2013-01-30
0.1805,18.4304,1.5273,2.0085,6.7013,1.665,14.459,2013-01-31
0.1805,18.4733,1.5341,2.013,6.6615,1.6649,14.5489,2013-02-01
0.1805,18.6446,1.5426,2.0237,6.6549,1.6327,14.6231,2013-02-04
0.1806,18.6137,1.5241,2.06,6.7909,1.6508,14.7349,2013-02-05
0.1806,18.6486,1.5257,2.0642,6.7782,1.647,14.7232,2013-02-06
0.1806,18.5567,1.5309,2.0758,6.7763,1.665,14.3282,2013-02-07
0.1807,18.5478,1.5308,2.073,6.7293,1.6606,14.3593,2013-02-08
0.1807,18.2307,1.5277,2.0737,6.7057,1.6612,14.0302,2013-02-13
0.1808,18.1721,1.5335,2.093,6.7532,1.6499,14.0058,2013-02-14
0.1808,18.0378,1.5344,2.1158,6.6504,1.6469,14.0076,2013-02-15
0.1861,18.0484,1.534,2.116,6.6272,1.6888,14.0548,2013-02-19
0.1568,18.4568,1.5417,2.1242,6.5955,1.6917,14.3068,2013-02-20
0.1569,17.8837,1.5389,2.1274,6.6423,1.6928,14.2429,2013-02-21
0.1569,17.9877,1.5344,2.1802,6.1169,1.7187,14.236,2013-02-22
0.1569,17.4688,1.5348,2.2045,6.1354,1.7242,14.6696,2013-02-25
0.157,17.2506,1.5351,2.2025,6.0129,1.7251,13.869,2013-02-26
0.157,16.9678,1.5286,2.2049,5.8892,1.724,13.7936,2013-02-27
0.157,16.9664,1.5177,2.2041,5.8564,1.7259,13.8009,2013-02-28
0.1571,17.0385,1.4803,2.2208,5.8234,1.7452,13.7996,2013-03-01
0.1571,17.0239,1.4788,2.2096,5.8186,1.7367,13.7704,2013-03-04
0.1571,16.6195,1.4105,2.1664,5.8078,1.7296,13.5057,2013-03-05
0.1571,17.6873,1.3976,2.1506,5.8067,1.7222,13.5042,2013-03-06
0.1571,17.5706,1.3981,2.1801,5.8379,1.7622,13.036,2013-03-07
0.15,17.615,1.4151,2.1937,5.8155,1.8402,13.0452,2013-03-08
0.1417,17.0259,1.4024,2.1868,5.8541,1.8342,12.8561,2013-03-11
0.1417,16.8116,1.3927,2.1789,5.5672,1.8459,12.8603,2013-03-12
0.1417,16.9628,1.3934,2.1833,5.4496,1.8545,12.7907,2013-03-13
0.1417,16.9401,1.3928,2.2129,5.2898,1.8635,12.7559,2013-03-14
0.1418,16.3854,1.4082,2.223,5.1786,1.8701,12.7594,2013-03-15
0.1418,16.3422,1.4014,2.1708,5.1933,1.8613,12.8303,2013-03-18
0.1418,16.2749,1.4055,2.1698,5.1787,1.8609,12.7951,2013-03-19
0.1418,16.1763,1.3869,2.1068,5.1187,1.7891,12.8203,2013-03-20
0.1418,16.2389,1.403,2.1249,5.1097,1.8047,12.9645,2013-03-21
0.1418,16.2737,1.2181,1.9139,5.0545,1.6575,13.0081,2013-03-22
0.1419,16.0414,1.2149,1.9182,5.0737,1.6457,13.0384,2013-03-25
0.1419,16.0948,1.2108,1.9154,5.1534,1.6388,13.0962,2013-03-26
0.1419,16.0981,1.2044,1.9235,5.1341,1.6329,13.0636,2013-03-27
0.1418,16.1464,1.2007,1.9181,5.1818,1.6471,13.0727,2013-03-28
0.1418,16.2039,1.2791,1.8885,5.1376,1.6287,13.0349,2013-04-01
0.1418,16.5135,1.2793,1.9033,5.1516,1.6462,13.0068,2013-04-02
0.1418,16.7208,1.3397,1.9292,5.118,1.6655,13.0616,2013-04-03
0.1417,16.688,1.3357,1.9388,5.1135,1.6968,12.9177,2013-04-04
0.1417,16.6537,1.34,2.0461,4.8457,1.8418,12.8466,2013-04-05
0.1417,16.6164,1.3422,2.0354,4.8454,1.8126,12.8581,2013-04-08
0.101,16.9052,1.3409,2.0302,4.1485,1.7893,12.3662,2013-04-09
0.1009,16.8787,1.3653,2.0301,4.1236,1.7846,12.5256,2013-04-10
0.1009,16.9494,1.3796,2.036,4.118,1.7862,12.2686,2013-04-11
0.0882,16.1026,1.263,2.1958,4.0392,1.8204,9.3992,2013-04-12
0.0882,17.2813,1.4405,2.1711,4.0666,1.8178,10.531,2013-04-15
0.0882,17.702,1.4903,2.1697,4.0668,1.8103,10.8205,2013-04-16
0.0882,18.0153,1.4799,2.1686,4.128,1.8228,11.2092,2013-04-17
0.0882,17.9513,1.7006,2.6712,4.1035,1.9441,11.2795,2013-04-18
0.0881,18.1419,1.6905,2.6601,4.1041,1.9369,11.3813,2013-04-19
0.0881,18.2105,1.7028,2.6572,4.2679,1.9483,11.3296,2013-04-22
0.088,18.3769,1.7245,2.6583,4.268,1.9472,11.4775,2013-04-23
0.088,18.2575,1.7241,2.6596,4.295,1.9462,11.4727,2013-04-24
0.0879,18.2435,1.7279,2.6713,4.295,1.9571,11.4872,2013-04-25
0.0879,18.3667,1.7569,2.6752,4.295,1.9766,11.5004,2013-04-26
0.0878,18.4845,1.7527,2.6612,4.2281,1.9202,11.5278,2013-04-29
0.0878,18.9026,1.761,2.6582,4.2408,1.9205,11.5221,2013-04-30
0.0723,18.978,1.7808,2.6805,4.3716,1.9493,11.505,2013-05-02
0.0723,18.9624,1.7842,2.6834,4.3524,1.9628,11.6521,2013-05-03
0.0723,18.8302,1.7796,2.4991,4.3271,1.9354,11.6507,2013-05-06
0.0516,18.7866,1.7785,2.5015,4.3128,1.9378,11.668,2013-05-07
0.0516,18.7853,1.7732,2.5054,4.3128,1.9264,11.6571,2013-05-08
0.0516,18.5227,1.7941,2.5095,4.2085,1.9434,11.6536,2013-05-09
0.0516,18.4776,1.7935,2.5182,4.058,1.9977,11.6447,2013-05-10
0.0516,18.4647,1.7982,2.52,3.9723,1.9991,11.5185,2013-05-13
0.0515,18.3564,1.7934,2.5209,4.0657,2.0318,11.3653,2013-05-14
0.0515,18.3957,1.8177,2.4935,3.9163,2.0093,11.252,2013-05-15
0.0515,18.3449,1.837,2.4916,3.9805,2.0093,11.321,2013-05-16
0.0515,18.3311,1.8399,2.518,3.9752,1.9968,11.4361,2013-05-17
0.0515,18.4376,1.8446,2.5312,3.9752,2.0141,11.4145,2013-05-20
0.0514,18.5577,1.8472,2.5295,3.9755,2.0132,11.4146,2013-05-21
0.0514,18.5424,1.8445,2.5112,3.926,2.0218,11.5711,2013-05-22
0.0514,18.5364,1.8975,2.4919,3.9222,2.0232,11.5916,2013-05-23
0.0069,18.4356,1.9219,2.5043,3.9046,1.982,11.5339,2013-05-24
0.0554,18.0591,1.9052,2.5134,3.9046,2.005,11.2553,2013-05-28
0.0554,18.7237,1.9062,2.538,3.8769,2.0365,11.2763,2013-05-29
0.0555,19.035,2.0051,3.4973,3.8649,2.3699,11.4269,2013-05-31
0.0556,19.1162,2.0488,3.4814,3.8772,2.3614,10.7816,2013-06-03
0.0557,19.0766,2.0774,3.5143,3.9543,2.3689,10.8278,2013-06-04
0.0557,19.5092,2.1241,3.5143,4.2785,2.3694,10.9897,2013-06-05
0.0558,19.5025,2.1609,3.5419,4.4865,2.3943,11.0821,2013-06-06
0.0559,19.9519,2.1611,3.5301,4.4869,2.3767,11.3137,2013-06-07
0.0559,19.9434,2.1747,3.6442,4.7623,2.5127,11.2974,2013-06-10
0.0559,20.6823,2.2699,3.6539,6.8451,2.5087,11.3863,2013-06-11
0.056,19.4464,2.2688,3.7082,6.9105,2.6257,11.528,2013-06-12
0.056,19.8588,2.2875,3.8769,7.3107,2.7662,11.8465,2013-06-13
0.056,20.1966,2.2907,3.9245,7.3751,2.7241,11.8978,2013-06-14
0.056,20.1822,2.3048,4.0382,7.3893,2.7856,11.9626,2013-06-17
0.056,20.2721,2.3065,4.2785,7.5639,2.9619,12.0222,2013-06-18
0.056,20.9725,2.3066,4.3528,7.6261,3.1073,12.3687,2013-06-19
0.056,21.0525,2.3586,4.3301,8.2393,3.135,13.3335,2013-06-20
0.056,21.4586,2.389,4.4547,8.2528,3.1445,13.3366,2013-06-21
0.056,21.8101,2.4606,4.8998,8.6059,3.5249,13.5131,2013-06-24
0.056,22.2231,2.4617,5.0027,9.2647,3.6068,13.6223,2013-06-25
0.0559,22.2788,2.4663,5.0046,9.4079,3.6075,13.6851,2013-06-26
0.0559,22.3702,2.514,5.0439,9.3972,3.6283,13.619,2013-06-27
0.0558,22.3591,2.5609,5.0732,9.4459,3.6721,13.5908,2013-06-28
0.0558,22.3476,2.5611,5.0751,9.4196,3.6694,13.6028,2013-07-01
0.0557,23.4917,2.5604,5.1092,9.3837,3.7644,13.5302,2013-07-02
0.0556,23.4141,2.5647,5.1018,9.4117,3.7585,13.5287,2013-07-03
0.0813,23.3879,2.5625,5.1718,9.3705,3.764,13.6428,2013-07-05
0.0812,23.3695,2.5393,5.1881,9.3883,3.8013,13.6348,2013-07-08
0.0999,23.2977,2.5384,5.1811,9.3976,3.8107,13.6696,2013-07-10
0.0998,23.7403,2.5133,5.1741,9.3631,3.8024,13.7019,2013-07-11
0.0997,23.9427,2.5146,5.1764,9.364,3.7889,13.6953,2013-07-12
0.0996,24.5243,2.5773,5.1418,9.3698,3.7874,13.6529,2013-07-15
0.0994,24.538,2.5882,5.1447,9.3988,3.7977,13.6487,2013-07-16
0.0993,24.4552,2.5873,5.1596,9.3999,3.825,13.6441,2013-07-17
0.0991,24.4594,2.57,5.1684,9.3797,3.8275,13.4906,2013-07-18
0.099,24.3584,2.5761,5.1849,9.4243,3.8279,13.4814,2013-07-19
0.0988,24.888,2.5139,5.1264,9.4638,3.809,13.4624,2013-07-22
0.0986,23.9063,2.4168,5.1426,9.6327,3.8212,12.5913,2013-07-23
0.0984,23.5978,2.4245,5.1446,9.6105,3.8364,12.3661,2013-07-24
0.0982,23.4898,2.4242,5.145,9.5997,3.8392,11.9819,2013-07-25
0.0981,23.5127,2.2752,4.9018,9.6209,3.7601,11.8764,2013-07-26
0.0979,23.3214,2.2657,4.9212,9.6197,3.7844,11.8263,2013-07-29
0.0978,23.3786,2.2573,4.9427,9.583,3.7801,11.8076,2013-07-30
0.0976,23.2673,2.2411,4.9491,9.5754,3.7811,11.6674,2013-07-31
0.0975,23.6018,2.2892,5.0098,9.5693,3.8741,11.8786,2013-08-01
0.1157,23.7307,2.2862,5.0644,9.5697,3.9758,11.8667,2013-08-05
0.1155,23.9313,2.269,5.0614,9.6313,3.9638,11.9287,2013-08-06
0.1153,23.7832,2.2691,5.0726,9.6308,3.9609,11.904,2013-08-07
0.1151,24.3128,2.2671,5.0858,9.6167,3.9627,11.9143,2013-08-08
0.1149,24.5992,2.2442,5.0813,9.6769,3.9503,11.9455,2013-08-09
0.1299,24.7827,2.3021,5.2484,9.7197,4.1126,11.7935,2013-08-13
0.1296,24.8227,2.2988,5.278,9.7186,4.1384,11.8475,2013-08-14
0.1294,24.6104,2.2994,5.2724,9.7214,4.1337,12.1676,2013-08-15
0.1291,24.7183,2.3235,5.2785,9.7184,4.1693,12.1643,2013-08-16
0.1288,24.6992,2.3047,5.3141,9.84,4.2308,12.1997,2013-08-19
0.1285,24.9829,2.3025,5.5477,9.8048,4.3712,12.1935,2013-08-20
0.1282,24.8926,2.3282,5.5981,9.8416,4.4493,12.2492,2013-08-21
0.1279,25.1993,2.3383,5.6063,9.7799,4.4405,12.2048,2013-08-22
0.1276,25.3774,2.4069,5.8218,9.7842,4.6831,12.1883,2013-08-23
0.1273,25.5223,2.3945,5.8274,9.7466,4.6819,12.1741,2013-08-26
0.1269,25.9465,2.4014,5.8202,9.746,4.683,12.4007,2013-08-27
0.1266,25.8584,2.4233,5.8265,9.7691,4.7027,12.4151,2013-08-28
0.1262,25.7593,2.5137,5.9074,9.8031,4.7901,12.4167,2013-08-29
0.1259,25.7523,2.5279,5.9074,9.9405,4.7921,12.3283,2013-08-30
0.1416,26.5759,2.4958,5.9078,10.1062,4.7952,12.3454,2013-09-03
0.1412,26.5788,2.4804,5.9078,10.1118,4.7987,12.448,2013-09-04
0.1343,26.6878,2.4951,5.9023,10.1115,4.7943,12.3878,2013-09-05
0.1338,26.7738,2.5448,5.9063,10.1122,4.8527,12.3091,2013-09-06
0.1337,26.5209,2.4758,5.3991,10.112,4.7028,12.2685,2013-09-09
0.1335,26.4929,2.4649,5.3996,10.1159,4.7029,12.2961,2013-09-10
0.1333,26.533,2.4397,5.3776,10.1003,4.6974,12.25,2013-09-11
0.133,26.1673,2.4089,5.3838,9.9934,4.7124,11.9394,2013-09-12
0.1328,26.2251,2.3706,5.3696,9.9132,4.7022,11.8469,2013-09-13
0.1326,25.771,2.3664,5.3669,9.9055,4.7031,11.6446,2013-09-16
0.1324,25.7815,2.3651,5.2858,9.7828,4.6376,11.6659,2013-09-17
0.1321,25.4756,2.3137,5.417,8.4634,4.8502,11.6821,2013-09-18
0.1319,25.4567,2.3234,5.3681,8.4185,4.7767,11.5491,2013-09-19
0.1317,25.3276,2.3127,5.2589,8.1024,4.702,11.3349,2013-09-20
0.1314,24.966,2.2874,5.2112,8.0235,4.6978,11.3109,2013-09-23
0.1311,24.9502,2.2788,5.1046,8.0125,4.6547,11.246,2013-09-24
0.1309,24.9373,2.2959,4.8725,7.9633,4.5359,11.1712,2013-09-25
0.1306,24.1177,2.308,4.772,7.8753,4.4302,10.8186,2013-09-26
0.1303,24.1029,2.2614,4.7596,7.158,4.3877,9.5659,2013-09-27
0.13,24.1933,2.2807,4.6733,7.2136,4.3833,9.6566,2013-09-30
0.1297,23.8327,2.1842,4.2828,6.6639,4.1271,9.4017,2013-10-01
0.1294,23.5797,2.2548,4.1732,5.8759,4.0715,9.2613,2013-10-02
0.1291,23.711,2.2525,4.2052,5.7018,4.0794,9.3058,2013-10-03
0.1288,23.6855,2.2068,4.1623,5.7702,4.0607,9.3267,2013-10-04
0.1285,23.7445,2.1562,4.1184,5.7761,4.0071,9.4511,2013-10-07
0.1281,23.7219,2.1618,4.1177,5.7761,4.0108,9.7401,2013-10-08
0.1278,21.9947,2.1622,4.1076,5.6572,3.9418,9.7385,2013-10-09
0.1274,21.9914,2.1587,4.1726,5.6478,3.947,10.5833,2013-10-10
0.1178,21.9902,2.1629,4.0685,5.5304,3.926,10.4757,2013-10-11
0.1175,22.1989,2.1534,4.0557,5.5703,3.8999,10.4583,2013-10-14
0.1067,22.2913,2.1533,4.0496,5.513,3.885,10.4782,2013-10-15
0.1067,22.0671,2.1487,4.0495,5.4986,3.8844,10.4914,2013-10-16
0.1066,21.6115,2.1491,4.0543,5.4868,3.8839,10.5512,2013-10-17
0.1065,21.1219,2.1186,4.0467,5.4449,3.8462,10.6161,2013-10-18
0.1064,21.2117,2.1045,4.0451,5.4449,3.8448,10.5829,2013-10-21
0.1063,21.1575,2.1039,4.0552,5.4999,3.8285,10.6219,2013-10-22
0.1061,21.5396,2.1213,4.065,5.4878,3.8513,10.6373,2013-10-23
0.106,21.6267,2.1238,4.052,5.4469,3.8502,10.6488,2013-10-24
0.1059,21.3771,2.1292,4.0361,5.426,3.8606,10.6716,2013-10-25
0.1057,21.5729,2.1172,4.0141,5.2229,3.8481,10.6618,2013-10-28
0.1055,21.5851,2.0814,4.0143,5.223,3.8329,10.6683,2013-10-29
0.1054,21.5069,2.0862,4.0149,5.2102,3.823,10.7187,2013-10-30
0.1052,21.4769,2.1633,4.0296,5.2104,3.8416,10.7544,2013-10-31
0.105,21.4793,2.19,4.0313,5.2206,3.85,10.7294,2013-11-01
0.1048,21.3137,2.1878,3.9854,5.2147,3.842,10.744,2013-11-04
0.1046,21.3992,2.2175,3.9929,5.2362,3.8822,10.765,2013-11-05
0.1044,21.219,2.1703,3.9045,5.2372,3.7804,10.5337,2013-11-06
0.0885,21.1579,2.1721,3.9228,5.2281,3.6952,10.8745,2013-11-07
0.0883,20.7945,2.1697,3.9361,5.045,3.6972,11.097,2013-11-08
0.0881,20.8231,2.2063,3.9222,5.1607,3.7057,11.0618,2013-11-11
0.0879,20.2694,2.2016,3.9582,5.1428,3.7282,11.0598,2013-11-12
0.0876,19.9974,2.202,3.9983,5.051,3.7417,11.1225,2013-11-13
0.0678,20.2975,2.1602,3.8092,4.9618,3.5607,11.1493,2013-11-14
0.0675,20.488,2.1858,3.7598,4.9553,3.5347,11.0853,2013-11-18
0.0673,21.0506,2.1883,3.7985,4.9642,3.5554,10.6794,2013-11-19
0.0972,20.9667,2.2096,3.8084,4.9683,3.5259,10.6625,2013-11-21
0.0969,20.9695,2.2085,3.7341,4.6025,3.4167,10.5912,2013-11-22
0.0967,20.651,2.2123,3.4306,4.6611,3.2624,10.5927,2013-11-25
0.0964,20.8895,2.1895,3.3293,4.4807,3.1274,10.5012,2013-11-26
0.0961,20.5996,2.2328,3.3241,4.472,3.1318,10.4069,2013-11-27
0.1221,20.509,2.2534,2.9688,4.47,2.8041,10.4017,2013-11-29
0.1218,20.8376,2.2711,3.0177,4.5141,2.8621,10.3787,2013-12-02
0.1215,20.4773,2.2481,3.0181,4.4894,2.8645,9.8406,2013-12-03
0.1211,20.4644,2.2135,3.0143,4.3649,2.8378,9.8518,2013-12-04
0.121,20.5809,2.1678,2.846,4.6267,2.7088,9.9148,2013-12-05
0.1208,20.5862,2.1621,2.8438,4.4641,2.7035,10.059,2013-12-06
0.1051,19.6356,2.1588,2.8598,4.3339,2.712,10.0456,2013-12-09
0.105,19.6419,2.1687,2.8846,4.3443,2.7261,9.9997,2013-12-10
0.1048,19.799,2.1525,2.8974,4.4522,2.7272,10.3028,2013-12-11
0.1047,19.0635,2.0822,2.8842,4.4668,2.6199,10.3453,2013-12-12
0.1046,18.9525,2.0817,2.8835,4.5358,2.6188,10.1962,2013-12-13
0.1045,18.9703,2.064,2.883,4.5367,2.6241,10.1733,2013-12-16
0.1043,18.9339,2.0697,2.8852,4.524,2.6241,10.1938,2013-12-17
0.1042,19.0259,2.1189,2.8684,4.5445,2.5848,10.6098,2013-12-18
0.104,19.4008,2.1368,2.885,4.5784,2.617,10.61,2013-12-19
0.1039,19.4637,2.1555,2.9172,4.7607,2.6558,10.5966,2013-12-20
0.1037,19.3977,2.1348,2.917,5.0527,2.648,10.6115,2013-12-23
0.1269,18.6531,2.0696,2.638,5.038,2.2296,10.4663,2013-12-26
0.1267,18.558,2.056,2.6465,5.1982,2.2454,10.4546,2013-12-27
0.1264,18.2826,2.0907,2.6542,5.1983,2.2334,10.3287,2013-12-30
0.1453,18.6803,2.0999,2.6563,5.205,2.233,10.3336,2014-01-02
0.145,18.8711,2.1393,2.6488,5.2124,2.224,10.3115,2014-01-03
0.1448,18.867,2.1314,2.6358,5.0473,2.1995,10.3082,2014-01-06
