Variação_Diária_(%),data
0.1623,2020-06-23
-0.4401,2020-06-24
0.4287,2020-06-25
-0.4522,2020-06-26
0.3778,2020-06-29
0.1373,2020-06-30
0.2906,2020-07-01
0.0117,2020-07-02
0.5196,2020-07-06
-0.288,2020-07-07
0.1897,2020-07-08
-0.1101,2020-07-09
0.2659,2020-07-10
-0.2977,2020-07-13
0.2562,2020-07-14
0.2175,2020-07-15
-0.199,2020-07-16
0.415,2020-07-17
0.1948,2020-07-20
0.0001,2020-07-21
0.0458,2020-07-22
-0.3456,2020-07-23
0.055,2020-07-24
0.3447,2020-07-27
-0.0755,2020-07-28
0.2486,2020-07-29
0.087,2020-07-30
-0.175,2020-07-31
-0.0187,2020-08-03
-0.2248,2020-08-04
0.2356,2020-08-05
0.3201,2020-08-06
-0.1648,2020-08-07
0.0858,2020-08-10
-0.2431,2020-08-11
-0.0485,2020-08-12
-0.2312,2020-08-13
0.1543,2020-08-14
-0.28,2020-08-17
0.54,2020-08-18
-0.2638,2020-08-19
0.1371,2020-08-20
0.0751,2020-08-21
0.236,2020-08-24
-0.0136,2020-08-25
-0.2352,2020-08-26
0.0002,2020-08-27
0.3643,2020-08-28
-0.3761,2020-08-31
0.4309,2020-09-01
0.0572,2020-09-02
-0.3309,2020-09-03
0.1206,2020-09-04
-0.4202,2020-09-08
0.328,2020-09-09
-0.4985,2020-09-10
-0.0492,2020-09-11
0.3724,2020-09-14
0.0158,2020-09-15
-0.171,2020-09-16
0.0634,2020-09-17
-0.4991,2020-09-18
-0.3508,2020-09-21
0.2057,2020-09-22
-0.4217,2020-09-23
0.313,2020-09-24
0.0834,2020-09-25
-0.4626,2020-09-28
-0.195,2020-09-29
0.3216,2020-09-30
0.1179,2020-10-01
-0.3933,2020-10-02
0.4565,2020-10-05
-0.2329,2020-10-06
0.112,2020-10-07
0.4193,2020-10-08
0.0856,2020-10-09
0.2366,2020-10-13
0.1025,2020-10-14
-0.1353,2020-10-15
-0.0828,2020-10-16
0.0377,2020-10-19
0.3783,2020-10-20
0.0329,2020-10-21
0.1369,2020-10-22
-0.1752,2020-10-23
-0.1668,2020-10-26
-0.2207,2020-10-27
-0.8866,2020-10-28
0.2687,2020-10-29
-0.4945,2020-10-30
0.3665,2020-11-03
0.496,2020-11-04
0.6205,2020-11-05
0.1641,2020-11-06
0.4218,2020-11-09
0.1196,2020-11-10
-0.0785,2020-11-11
-0.3891,2020-11-12
0.4052,2020-11-13
0.293,2020-11-16
0.0877,2020-11-17
-0.2765,2020-11-18
0.0837,2020-11-19
-0.1637,2020-11-20
0.132,2020-11-23
0.415,2020-11-24
0.1111,2020-11-25
0.2922,2020-11-27
-0.2568,2020-11-30
0.4642,2020-12-01
0.1424,2020-12-02
0.2273,2020-12-03
0.1977,2020-12-04
-0.0603,2020-12-07
0.0647,2020-12-08
-0.1934,2020-12-09
0.2184,2020-12-10
0.0839,2020-12-11
-0.1157,2020-12-14
0.3684,2020-12-15
0.1778,2020-12-16
0.1311,2020-12-17
0.0283,2020-12-18
-0.2513,2020-12-21
0.1519,2020-12-22
0.2967,2020-12-23
0.2098,2020-12-28
0.1961,2020-12-29
0.0937,2020-12-30
-0.0495,2021-01-04
0.0561,2021-01-05
-0.1164,2021-01-06
0.2456,2021-01-07
0.3143,2021-01-08
-0.379,2021-01-11
0.1693,2021-01-12
-0.0634,2021-01-14
-0.354,2021-01-15
0.1469,2021-01-19
0.0214,2021-01-20
-0.2284,2021-01-21
-0.2395,2021-01-22
-0.02,2021-01-26
-0.254,2021-01-27
0.5148,2021-01-28
-0.4136,2021-01-29
0.3849,2021-02-01
0.2828,2021-02-02
0.2033,2021-02-03
-0.0163,2021-02-04
0.1946,2021-02-05
-0.0006,2021-02-08
-0.0804,2021-02-09
-0.0717,2021-02-10
0.1236,2021-02-11
0.0297,2021-02-12
-0.0905,2021-02-18
-0.0911,2021-02-19
-0.8472,2021-02-22
0.3699,2021-02-23
0.0382,2021-02-24
-0.6429,2021-02-25
-0.3977,2021-02-26
0.0905,2021-03-01
-0.0573,2021-03-02
-0.2564,2021-03-03
0.3274,2021-03-04
0.5756,2021-03-05
-0.7679,2021-03-08
0.0948,2021-03-09
0.1157,2021-03-10
0.4136,2021-03-11
-0.1288,2021-03-12
0.0793,2021-03-15
-0.077,2021-03-16
0.2834,2021-03-17
-0.4001,2021-03-18
0.0938,2021-03-19
-0.1662,2021-03-22
-0.341,2021-03-23
-0.2859,2021-03-24
0.2849,2021-03-25
0.2408,2021-03-26
-0.0097,2021-03-29
0.3123,2021-03-30
0.1163,2021-03-31
0.2695,2021-04-05
-0.0573,2021-04-06
-0.0612,2021-04-07
0.275,2021-04-08
-0.0906,2021-04-09
0.1097,2021-04-12
-0.0271,2021-04-13
0.1286,2021-04-14
0.2091,2021-04-15
0.236,2021-04-16
0.0016,2021-04-19
-0.2364,2021-04-20
0.0517,2021-04-22
0.2892,2021-04-23
0.0596,2021-04-26
-0.1337,2021-04-27
0.2005,2021-04-28
0.0117,2021-04-29
-0.1721,2021-04-30
-0.0221,2021-05-03
-0.3211,2021-05-04
0.255,2021-05-05
0.0713,2021-05-06
0.3142,2021-05-07
-0.1593,2021-05-10
0.123,2021-05-11
-0.6277,2021-05-12
0.1686,2021-05-13
0.2135,2021-05-14
0.1161,2021-05-17
-0.1015,2021-05-18
-0.1281,2021-05-19
0.1835,2021-05-20
0.0147,2021-05-21
0.19,2021-05-24
-0.097,2021-05-25
0.129,2021-05-26
0.1777,2021-05-27
0.2639,2021-05-28
0.2383,2021-06-01
0.2245,2021-06-02
0.1624,2021-06-04
0.0024,2021-06-07
-0.0707,2021-06-08
-0.0211,2021-06-09
-0.0153,2021-06-10
-0.1097,2021-06-11
0.1087,2021-06-14
-0.0139,2021-06-15
-0.115,2021-06-16
-0.2621,2021-06-17
-0.1335,2021-06-18
0.3049,2021-06-21
-0.1085,2021-06-22
-0.0676,2021-06-23
0.2312,2021-06-24
-0.3602,2021-06-25
0.0836,2021-06-28
0.1789,2021-06-29
-0.0524,2021-06-30
-0.1207,2021-07-01
0.2987,2021-07-02
-0.3936,2021-07-06
0.2526,2021-07-07
-0.2597,2021-07-08
0.4338,2021-07-12
0.1263,2021-07-13
0.162,2021-07-14
-0.0958,2021-07-15
-0.1095,2021-07-16
-0.3209,2021-07-19
0.2737,2021-07-20
0.134,2021-07-21
0.0537,2021-07-22
-0.1888,2021-07-23
0.055,2021-07-26
-0.273,2021-07-27
0.1611,2021-07-28
0.0729,2021-07-29
-0.6142,2021-07-30
0.0033,2021-08-02
0.1001,2021-08-03
-0.2079,2021-08-04
-0.1657,2021-08-05
0.1672,2021-08-06
-0.0446,2021-08-09
-0.0327,2021-08-10
-0.0716,2021-08-11
-0.2432,2021-08-12
0.0166,2021-08-13
-0.3578,2021-08-16
-0.2418,2021-08-17
-0.3265,2021-08-18
0.0854,2021-08-19
0.324,2021-08-20
-0.0324,2021-08-23
0.4058,2021-08-24
0.2005,2021-08-25
-0.228,2021-08-26
0.3558,2021-08-27
-0.0048,2021-08-30
-0.1478,2021-08-31
0.0813,2021-09-01
-0.3522,2021-09-02
-0.0164,2021-09-03
-0.5135,2021-09-08
0.0992,2021-09-09
-0.0505,2021-09-10
0.2835,2021-09-13
0.0564,2021-09-14
-0.0303,2021-09-15
-0.1264,2021-09-16
-0.2888,2021-09-17
-0.4783,2021-09-20
0.2991,2021-09-21
0.3113,2021-09-22
0.2562,2021-09-23
-0.0392,2021-09-24
0.0048,2021-09-27
-0.5618,2021-09-28
0.1576,2021-09-29
-0.0389,2021-09-30
0.3462,2021-10-01
-0.4005,2021-10-04
0.0752,2021-10-05
0.1502,2021-10-06
0.0351,2021-10-07
0.3965,2021-10-08
-0.0857,2021-10-11
0.1519,2021-10-13
0.0735,2021-10-14
0.1941,2021-10-15
-0.0047,2021-10-18
-0.6806,2021-10-19
0.0071,2021-10-20
-0.6378,2021-10-21
-0.3152,2021-10-22
0.1777,2021-10-25
-0.4506,2021-10-26
-0.0669,2021-10-27
-0.4112,2021-10-28
-0.0142,2021-10-29
0.1516,2021-11-01
0.3475,2021-11-03
-0.3042,2021-11-04
0.2454,2021-11-05
-0.051,2021-11-08
0.137,2021-11-09
0.0805,2021-11-10
0.2783,2021-11-11
-0.0537,2021-11-12
-0.2318,2021-11-16
-0.2817,2021-11-17
-0.1011,2021-11-18
0.164,2021-11-19
-0.2773,2021-11-22
0.2582,2021-11-23
0.1115,2021-11-24
-0.3908,2021-11-26
0.32,2021-11-29
-0.1614,2021-11-30
-0.1881,2021-12-01
0.6463,2021-12-02
0.3348,2021-12-03
0.4137,2021-12-06
0.3004,2021-12-07
0.2542,2021-12-08
-0.2992,2021-12-09
0.385,2021-12-10
-0.1607,2021-12-13
-0.0972,2021-12-14
0.2035,2021-12-15
-0.0255,2021-12-16
-0.1706,2021-12-17
-0.21,2021-12-20
0.3295,2021-12-21
0.0581,2021-12-22
0.0285,2021-12-23
0.281,2021-12-27
0.0424,2021-12-28
-0.0357,2021-12-29
0.1985,2021-12-30
-0.1523,2022-01-03
-0.2085,2022-01-04
-0.5595,2022-01-05
0.0833,2022-01-06
0.0799,2022-01-07
-0.1255,2022-01-10
0.2845,2022-01-11
0.4304,2022-01-12
-0.1027,2022-01-13
0.2652,2022-01-14
-0.1465,2022-01-18
0.2483,2022-01-19
0.1981,2022-01-20
-0.186,2022-01-21
-0.0788,2022-01-24
0.1958,2022-01-25
0.0894,2022-01-26
-0.0197,2022-01-27
0.1023,2022-01-28
0.2172,2022-01-31
0.2455,2022-02-01
-0.0184,2022-02-02
-0.0388,2022-02-03
0.0686,2022-02-04
-0.0035,2022-02-07
-0.0082,2022-02-08
0.0847,2022-02-09
0.003,2022-02-10
-0.1233,2022-02-11
0.0367,2022-02-14
0.2967,2022-02-15
0.0472,2022-02-16
-0.3243,2022-02-17
-0.0648,2022-02-18
-0.0562,2022-02-22
-0.0894,2022-02-23
-0.0648,2022-02-24
0.413,2022-02-25
0.1255,2022-03-02
-0.0473,2022-03-03
-0.2215,2022-03-04
-0.5752,2022-03-07
-0.0351,2022-03-08
0.5905,2022-03-09
-0.0338,2022-03-10
-0.3125,2022-03-11
-0.3599,2022-03-14
0.1742,2022-03-15
0.3823,2022-03-16
0.4245,2022-03-17
0.4936,2022-03-18
0.1568,2022-03-21
0.3448,2022-03-22
0.024,2022-03-23
0.4683,2022-03-24
0.2956,2022-03-25
0.0423,2022-03-28
0.2537,2022-03-29
-0.0653,2022-03-30
-0.0386,2022-03-31
0.4695,2022-04-01
0.1244,2022-04-04
-0.3605,2022-04-05
-0.1753,2022-04-06
0.0818,2022-04-07
-0.0849,2022-04-08
-0.3174,2022-04-11
-0.0851,2022-04-12
0.1502,2022-04-13
-0.0724,2022-04-14
0.035,2022-04-18
0.078,2022-04-19
-0.0136,2022-04-20
-0.5449,2022-04-22
0.0466,2022-04-25
-0.4579,2022-04-26
0.2275,2022-04-27
0.2781,2022-04-28
-0.3201,2022-04-29
-0.1998,2022-05-02
0.054,2022-05-03
0.4695,2022-05-04
-0.6476,2022-05-05
-0.1196,2022-05-06
-0.3915,2022-05-09
0.0659,2022-05-10
0.0334,2022-05-11
0.0063,2022-05-12
0.4885,2022-05-13
0.2112,2022-05-16
0.2473,2022-05-17
-0.4683,2022-05-18
0.1315,2022-05-19
0.2401,2022-05-20
0.3618,2022-05-23
-0.1313,2022-05-24
0.0727,2022-05-25
0.3692,2022-05-26
0.1811,2022-05-27
-0.0343,2022-05-31
-0.0196,2022-06-01
0.2164,2022-06-02
-0.1326,2022-06-03
-0.0595,2022-06-06
-0.051,2022-06-07
-0.1843,2022-06-08
-0.1719,2022-06-09
-0.2796,2022-06-10
-0.6113,2022-06-13
-0.2098,2022-06-14
0.3677,2022-06-15
-0.3957,2022-06-17
0.1784,2022-06-21
-0.0082,2022-06-22
-0.0727,2022-06-23
0.1394,2022-06-24
0.21,2022-06-27
-0.2592,2022-06-28
-0.0903,2022-06-29
-0.054,2022-06-30
0.0997,2022-07-01
-0.1896,2022-07-05
0.0999,2022-07-06
0.4131,2022-07-07
-0.0861,2022-07-08
-0.4294,2022-07-11
0.0217,2022-07-12
-0.0756,2022-07-13
-0.208,2022-07-14
0.226,2022-07-15
-0.1054,2022-07-18
0.2689,2022-07-19
0.1874,2022-07-20
0.0907,2022-07-21
0.0395,2022-07-22
0.2148,2022-07-25
-0.0893,2022-07-26
0.4262,2022-07-27
0.3703,2022-07-28
0.3163,2022-07-29
-0.0705,2022-08-01
0.0791,2022-08-02
0.2351,2022-08-03
0.4958,2022-08-04
0.1606,2022-08-05
0.3508,2022-08-08
-0.0227,2022-08-09
0.3138,2022-08-10
-0.0287,2022-08-11
0.5963,2022-08-12
0.2688,2022-08-15
0.0575,2022-08-16
-0.0266,2022-08-17
0.0387,2022-08-18
-0.329,2022-08-19
-0.1357,2022-08-22
0.3552,2022-08-23
0.0359,2022-08-24
0.0671,2022-08-25
-0.1693,2022-08-26
0.0133,2022-08-29
-0.1998,2022-08-30
0.03,2022-08-31
0.2275,2022-09-01
0.0756,2022-09-02
-0.2009,2022-09-06
0.224,2022-09-08
0.4462,2022-09-09
0.1313,2022-09-12
-0.512,2022-09-13
0.0344,2022-09-14
-0.1622,2022-09-15
-0.0152,2022-09-16
0.3514,2022-09-19
0.0825,2022-09-20
0.0211,2022-09-21
0.3941,2022-09-22
-0.3718,2022-09-23
-0.4508,2022-09-26
0.0056,2022-09-27
0.0161,2022-09-28
-0.1561,2022-09-29
0.3315,2022-09-30
0.83,2022-10-03
0.1734,2022-10-04
0.1176,2022-10-05
0.0738,2022-10-06
-0.1697,2022-10-07
-0.0307,2022-10-10
-0.2022,2022-10-11
0.0352,2022-10-13
-0.3181,2022-10-14
0.32,2022-10-17
0.3353,2022-10-18
0.0464,2022-10-19
0.0973,2022-10-20
0.4499,2022-10-21
-0.392,2022-10-24
-0.0727,2022-10-25
-0.2803,2022-10-26
0.2867,2022-10-27
0.1702,2022-10-28
0.2919,2022-10-31
0.0908,2022-11-01
-0.1523,2022-11-03
0.2485,2022-11-04
-0.3646,2022-11-07
0.0358,2022-11-08
-0.3966,2022-11-09
-0.7307,2022-11-10
0.152,2022-11-11
0.2512,2022-11-14
-0.495,2022-11-16
-0.3175,2022-11-17
-0.0714,2022-11-18
0.1472,2022-11-21
-0.1009,2022-11-22
-0.168,2022-11-23
0.097,2022-11-25
0.0149,2022-11-28
0.4928,2022-11-29
0.5108,2022-11-30
-0.1388,2022-12-01
0.3045,2022-12-02
-0.4519,2022-12-05
-0.0544,2022-12-06
-0.0342,2022-12-07
-0.1886,2022-12-08
-0.0053,2022-12-09
-0.3369,2022-12-12
-0.2888,2022-12-13
-0.1335,2022-12-14
-0.0428,2022-12-15
-0.2198,2022-12-16
0.1345,2022-12-19
0.4964,2022-12-20
0.2748,2022-12-21
0.0333,2022-12-22
0.4394,2022-12-23
-0.0696,2022-12-27
0.3268,2022-12-28
0.1636,2022-12-29
-0.7966,2023-01-03
0.0586,2023-01-04
0.3357,2023-01-05
0.3701,2023-01-06
0.1,2023-01-09
0.3282,2023-01-10
0.3671,2023-01-11
0.0955,2023-01-12
-0.0291,2023-01-13
0.0361,2023-01-17
0.0032,2023-01-18
-0.0083,2023-01-19
-0.0527,2023-01-20
-0.0248,2023-01-23
0.1996,2023-01-24
0.2364,2023-01-25
0.0181,2023-01-26
-0.2176,2023-01-27
-0.0669,2023-01-30
0.3012,2023-01-31
-0.1338,2023-02-01
-0.0384,2023-02-02
-0.3757,2023-02-03
0.0145,2023-02-06
0.0212,2023-02-07
0.2704,2023-02-08
-0.3036,2023-02-09
0.0616,2023-02-10
0.072,2023-02-13
-0.0164,2023-02-14
0.385,2023-02-15
-0.0066,2023-02-16
0.0333,2023-02-17
-0.3309,2023-02-22
0.0823,2023-02-23
-0.2287,2023-02-24
0.158,2023-02-27
-0.0923,2023-02-28
-0.0763,2023-03-01
-0.108,2023-03-02
