Variação_Diária_(%),data
0.1703,2020-06-23
-0.69,2020-06-24
0.4332,2020-06-25
-0.5573,2020-06-26
0.3226,2020-06-29
0.5865,2020-06-30
0.2707,2020-07-01
0.0346,2020-07-02
0.3102,2020-07-06
-0.3558,2020-07-07
-0.0966,2020-07-08
-0.233,2020-07-09
0.3067,2020-07-10
-0.3805,2020-07-13
0.1816,2020-07-14
0.1948,2020-07-15
-0.0844,2020-07-16
0.1539,2020-07-17
-0.0154,2020-07-20
0.0671,2020-07-21
0.1148,2020-07-22
-0.3094,2020-07-23
0.0169,2020-07-24
0.1391,2020-07-27
-0.1391,2020-07-28
0.2486,2020-07-29
0.216,2020-07-30
0.1787,2020-07-31
-0.0567,2020-08-03
-0.0194,2020-08-04
0.1269,2020-08-05
0.1843,2020-08-06
0.1264,2020-08-07
0.1422,2020-08-10
-0.2051,2020-08-11
0.0837,2020-08-12
-0.0592,2020-08-13
0.0971,2020-08-14
-0.1139,2020-08-17
0.3553,2020-08-18
-0.176,2020-08-19
0.1233,2020-08-20
0.2093,2020-08-21
0.374,2020-08-24
0.0116,2020-08-25
0.0311,2020-08-26
0.0403,2020-08-27
0.316,2020-08-28
-0.0803,2020-08-31
0.1637,2020-09-01
0.3513,2020-09-02
-0.6919,2020-09-03
0.0089,2020-09-04
-0.7085,2020-09-08
0.4656,2020-09-09
-0.4518,2020-09-10
-0.0118,2020-09-11
0.3268,2020-09-14
0.1319,2020-09-15
-0.1541,2020-09-16
-0.0918,2020-09-17
-0.4657,2020-09-18
-0.3757,2020-09-21
0.3218,2020-09-22
-0.562,2020-09-23
0.2405,2020-09-24
0.3018,2020-09-25
-0.0349,2020-09-28
-0.1129,2020-09-29
0.405,2020-09-30
-0.0009,2020-10-01
-0.3093,2020-10-02
0.4461,2020-10-05
-0.3584,2020-10-06
0.3927,2020-10-07
0.2923,2020-10-08
0.2177,2020-10-09
0.3035,2020-10-13
-0.0846,2020-10-14
-0.1296,2020-10-15
-0.0018,2020-10-16
-0.1789,2020-10-19
0.2826,2020-10-20
-0.0218,2020-10-21
0.0349,2020-10-22
-0.1448,2020-10-23
-0.4466,2020-10-26
-0.1636,2020-10-27
-1.0698,2020-10-28
0.2913,2020-10-29
-0.3797,2020-10-30
0.4989,2020-11-03
0.6163,2020-11-04
0.6016,2020-11-05
0.2165,2020-11-06
0.4164,2020-11-09
-0.0224,2020-11-10
-0.0015,2020-11-11
-0.2975,2020-11-12
0.3512,2020-11-13
0.2534,2020-11-16
-0.0566,2020-11-17
-0.3584,2020-11-18
0.0176,2020-11-19
-0.2279,2020-11-20
0.0495,2020-11-23
0.3643,2020-11-24
0.0606,2020-11-25
0.3546,2020-11-27
-0.1631,2020-11-30
0.3442,2020-12-01
0.0979,2020-12-02
0.2237,2020-12-03
0.0985,2020-12-04
-0.1287,2020-12-07
0.0368,2020-12-08
-0.285,2020-12-09
-0.0121,2020-12-10
0.0904,2020-12-11
-0.1978,2020-12-14
0.416,2020-12-15
0.0133,2020-12-16
0.1687,2020-12-17
0.1496,2020-12-18
-0.0648,2020-12-21
0.1641,2020-12-22
0.3228,2020-12-23
0.2725,2020-12-28
0.2814,2020-12-29
0.2205,2020-12-30
-0.1742,2021-01-04
0.0595,2021-01-05
0.0166,2021-01-06
0.0364,2021-01-07
0.0975,2021-01-08
-0.3461,2021-01-11
0.0236,2021-01-12
-0.0897,2021-01-14
-0.1269,2021-01-15
0.2806,2021-01-19
0.3208,2021-01-20
-0.1121,2021-01-21
-0.2414,2021-01-22
0.1597,2021-01-26
-0.4942,2021-01-27
0.4022,2021-01-28
-0.2063,2021-01-29
0.2593,2021-02-01
0.4096,2021-02-02
0.0478,2021-02-03
0.1465,2021-02-04
0.174,2021-02-05
0.1041,2021-02-08
-0.0687,2021-02-09
0.0476,2021-02-10
0.0466,2021-02-11
0.0664,2021-02-12
-0.2326,2021-02-18
-0.0762,2021-02-19
-0.4976,2021-02-22
0.2752,2021-02-23
0.1095,2021-02-24
-0.5924,2021-02-25
-0.2232,2021-02-26
0.2679,2021-03-01
-0.4347,2021-03-02
-0.4963,2021-03-03
0.0614,2021-03-04
0.6158,2021-03-05
-0.4105,2021-03-08
0.164,2021-03-09
0.0042,2021-03-10
0.2816,2021-03-11
-0.0526,2021-03-12
0.0546,2021-03-15
-0.0623,2021-03-16
-0.002,2021-03-17
-0.4097,2021-03-18
-0.0144,2021-03-19
0.0161,2021-03-22
-0.2911,2021-03-23
-0.2291,2021-03-24
0.1704,2021-03-25
0.3661,2021-03-26
-0.0902,2021-03-29
0.227,2021-03-30
0.2557,2021-03-31
0.4979,2021-04-05
-0.1142,2021-04-06
-0.0907,2021-04-07
0.2993,2021-04-08
0.1053,2021-04-09
-0.0308,2021-04-12
-0.0522,2021-04-13
-0.0131,2021-04-14
0.3619,2021-04-15
0.2876,2021-04-16
-0.086,2021-04-19
-0.2311,2021-04-20
0.146,2021-04-22
0.3468,2021-04-23
0.0556,2021-04-26
-0.0392,2021-04-27
-0.0091,2021-04-28
0.231,2021-04-29
-0.0732,2021-04-30
-0.0203,2021-05-03
-0.3175,2021-05-04
0.0755,2021-05-05
0.1212,2021-05-06
0.1584,2021-05-07
-0.3513,2021-05-10
-0.1473,2021-05-11
-0.688,2021-05-12
0.2458,2021-05-13
0.2553,2021-05-14
-0.1475,2021-05-17
-0.26,2021-05-18
-0.1625,2021-05-19
0.3535,2021-05-20
-0.0014,2021-05-21
0.1382,2021-05-24
0.0113,2021-05-25
0.0018,2021-05-26
0.1896,2021-05-27
0.2799,2021-05-28
-0.0737,2021-06-01
0.2215,2021-06-02
0.254,2021-06-04
-0.0807,2021-06-07
0.0492,2021-06-08
-0.0578,2021-06-09
0.0105,2021-06-10
-0.0393,2021-06-11
-0.0048,2021-06-14
-0.0297,2021-06-15
-0.1604,2021-06-16
-0.1297,2021-06-17
-0.3899,2021-06-18
0.3908,2021-06-21
-0.0957,2021-06-22
-0.1947,2021-06-23
0.2245,2021-06-24
-0.5304,2021-06-25
-0.03,2021-06-28
0.4963,2021-06-29
0.0553,2021-06-30
0.0345,2021-07-01
0.252,2021-07-02
-0.1636,2021-07-06
0.1604,2021-07-07
-0.2065,2021-07-08
0.66,2021-07-12
0.1566,2021-07-13
0.2509,2021-07-14
0.0124,2021-07-15
-0.0479,2021-07-16
-0.3439,2021-07-19
0.4103,2021-07-20
0.1416,2021-07-21
0.0064,2021-07-22
-0.0353,2021-07-23
0.0043,2021-07-26
-0.2203,2021-07-27
-0.0191,2021-07-28
0.1851,2021-07-29
-0.281,2021-07-30
-0.1788,2021-08-02
0.0206,2021-08-03
-0.156,2021-08-04
-0.2274,2021-08-05
0.0325,2021-08-06
-0.1708,2021-08-09
-0.0373,2021-08-10
-0.1383,2021-08-11
-0.2286,2021-08-12
0.1363,2021-08-13
-0.212,2021-08-16
-0.3259,2021-08-17
-0.4368,2021-08-18
-0.0357,2021-08-19
0.4666,2021-08-20
0.2217,2021-08-23
0.1666,2021-08-24
0.1606,2021-08-25
-0.0791,2021-08-26
0.324,2021-08-27
0.2241,2021-08-30
-0.0535,2021-08-31
0.0153,2021-09-01
-0.1358,2021-09-02
-0.1607,2021-09-03
-0.4083,2021-09-08
-0.2219,2021-09-09
0.0243,2021-09-10
0.0976,2021-09-13
0.0088,2021-09-14
0.1538,2021-09-15
-0.0628,2021-09-16
-0.1882,2021-09-17
-0.5981,2021-09-20
0.1634,2021-09-21
0.2764,2021-09-22
0.1842,2021-09-23
0.0311,2021-09-24
-0.0815,2021-09-27
-0.5982,2021-09-28
0.0992,2021-09-29
-0.1134,2021-09-30
0.3197,2021-10-01
-0.3781,2021-10-04
0.1964,2021-10-05
0.2686,2021-10-06
0.0778,2021-10-07
0.2137,2021-10-08
-0.066,2021-10-11
0.0753,2021-10-13
0.3557,2021-10-14
0.1822,2021-10-15
0.0613,2021-10-18
-0.3649,2021-10-19
0.0366,2021-10-20
-0.52,2021-10-21
-0.2519,2021-10-22
-0.0404,2021-10-25
-0.3312,2021-10-26
-0.1583,2021-10-27
-0.3948,2021-10-28
0.2788,2021-10-29
-0.1478,2021-11-01
0.4426,2021-11-03
-0.0837,2021-11-04
0.1533,2021-11-05
-0.1531,2021-11-08
-0.0257,2021-11-09
-0.1475,2021-11-10
0.0399,2021-11-11
0.1301,2021-11-12
-0.025,2021-11-16
-0.2323,2021-11-17
-0.1271,2021-11-18
0.1264,2021-11-19
-0.3736,2021-11-22
0.0112,2021-11-23
-0.0782,2021-11-24
-0.3894,2021-11-26
0.603,2021-11-29
-0.1148,2021-11-30
-0.1825,2021-12-01
0.4717,2021-12-02
0.4236,2021-12-03
0.6116,2021-12-06
0.6454,2021-12-07
0.3486,2021-12-08
-0.2106,2021-12-09
0.4556,2021-12-10
-0.2531,2021-12-13
-0.1322,2021-12-14
0.3705,2021-12-15
-0.1802,2021-12-16
-0.1328,2021-12-17
-0.0253,2021-12-20
0.5564,2021-12-21
0.2389,2021-12-22
0.2168,2021-12-23
0.5093,2021-12-27
0.266,2021-12-28
0.1908,2021-12-29
0.1561,2021-12-30
-0.172,2022-01-03
-0.2629,2022-01-04
-0.7306,2022-01-05
-0.0166,2022-01-06
-0.0937,2022-01-07
-0.1594,2022-01-10
0.2081,2022-01-11
0.3864,2022-01-12
-0.2553,2022-01-13
0.2259,2022-01-14
-0.3248,2022-01-18
0.0227,2022-01-19
-0.0982,2022-01-20
-0.3866,2022-01-21
0.0296,2022-01-24
-0.2772,2022-01-25
-0.2334,2022-01-26
-0.3563,2022-01-27
0.5262,2022-01-28
0.5163,2022-01-31
0.2596,2022-02-01
0.237,2022-02-02
-0.429,2022-02-03
0.0097,2022-02-04
-0.0474,2022-02-07
0.0319,2022-02-08
0.2819,2022-02-09
-0.46,2022-02-10
-0.4231,2022-02-11
-0.178,2022-02-14
0.4136,2022-02-15
-0.0012,2022-02-16
-0.4784,2022-02-17
-0.0435,2022-02-18
-0.3495,2022-02-22
-0.3172,2022-02-23
0.0201,2022-02-24
0.7873,2022-02-25
-0.1126,2022-03-02
-0.1458,2022-03-03
-0.2962,2022-03-04
-0.9017,2022-03-07
-0.252,2022-03-08
0.6844,2022-03-09
-0.1749,2022-03-10
-0.3799,2022-03-11
-0.4851,2022-03-14
0.6517,2022-03-15
0.4793,2022-03-16
0.369,2022-03-17
0.5147,2022-03-18
-0.0435,2022-03-21
0.4217,2022-03-22
-0.1876,2022-03-23
0.5041,2022-03-24
0.432,2022-03-25
0.2139,2022-03-28
0.4478,2022-03-29
-0.1061,2022-03-30
-0.1369,2022-03-31
0.4586,2022-04-01
0.3284,2022-04-04
-0.4084,2022-04-05
-0.2893,2022-04-06
0.0447,2022-04-07
-0.1883,2022-04-08
-0.4623,2022-04-11
-0.0653,2022-04-12
0.188,2022-04-13
-0.2576,2022-04-14
0.0191,2022-04-18
0.3672,2022-04-19
0.0403,2022-04-20
-0.8879,2022-04-22
0.1962,2022-04-25
-0.6939,2022-04-26
0.1408,2022-04-27
0.5468,2022-04-28
-0.6247,2022-04-29
-0.1171,2022-05-02
0.0748,2022-05-03
0.613,2022-05-04
-0.9706,2022-05-05
-0.2645,2022-05-06
-0.6592,2022-05-09
0.1298,2022-05-10
-0.4541,2022-05-11
-0.4409,2022-05-12
0.9632,2022-05-13
0.0078,2022-05-16
0.5369,2022-05-17
-0.7799,2022-05-18
0.0274,2022-05-19
0.157,2022-05-20
0.4808,2022-05-23
-0.2884,2022-05-24
0.2012,2022-05-25
0.5606,2022-05-26
0.6212,2022-05-27
-0.0295,2022-05-31
-0.1785,2022-06-01
0.3676,2022-06-02
-0.2303,2022-06-03
0.0475,2022-06-06
0.0514,2022-06-07
-0.2142,2022-06-08
-0.394,2022-06-09
-0.616,2022-06-10
-1.0656,2022-06-13
-0.2821,2022-06-14
0.5547,2022-06-15
-0.4776,2022-06-17
0.6725,2022-06-21
0.0342,2022-06-22
0.2005,2022-06-23
0.4437,2022-06-24
-0.0842,2022-06-27
-0.6581,2022-06-28
0.0105,2022-06-29
-0.0166,2022-06-30
0.2471,2022-07-01
-0.1548,2022-07-05
0.1215,2022-07-06
0.4216,2022-07-07
-0.0874,2022-07-08
-0.4415,2022-07-11
-0.104,2022-07-12
-0.1629,2022-07-13
-0.0726,2022-07-14
0.4892,2022-07-15
-0.2924,2022-07-18
0.5418,2022-07-19
0.2717,2022-07-20
0.1603,2022-07-21
-0.0098,2022-07-22
0.1117,2022-07-25
-0.2066,2022-07-26
0.6349,2022-07-27
0.4859,2022-07-28
0.558,2022-07-29
-0.067,2022-08-01
-0.1403,2022-08-02
0.389,2022-08-03
0.3056,2022-08-04
0.0985,2022-08-05
0.2267,2022-08-08
-0.0744,2022-08-09
0.5439,2022-08-10
0.1725,2022-08-11
0.687,2022-08-12
0.5256,2022-08-15
0.1176,2022-08-16
-0.1438,2022-08-17
0.0277,2022-08-18
-0.3087,2022-08-19
-0.3404,2022-08-22
0.1227,2022-08-23
0.0093,2022-08-24
0.2344,2022-08-25
-0.5066,2022-08-26
-0.0582,2022-08-29
-0.1263,2022-08-30
0.1348,2022-08-31
0.1315,2022-09-01
-0.0809,2022-09-02
-0.1466,2022-09-06
0.6116,2022-09-08
0.4729,2022-09-09
0.1319,2022-09-12
-1.0028,2022-09-13
0.0192,2022-09-14
-0.277,2022-09-15
0.0422,2022-09-16
0.2122,2022-09-19
-0.1555,2022-09-20
-0.1731,2022-09-21
0.0671,2022-09-22
-0.4718,2022-09-23
-0.4059,2022-09-26
0.0568,2022-09-27
0.2572,2022-09-28
-0.4062,2022-09-29
-0.0044,2022-09-30
0.5734,2022-10-03
0.6717,2022-10-04
-0.0442,2022-10-05
-0.1152,2022-10-06
-0.4798,2022-10-07
-0.1347,2022-10-10
-0.208,2022-10-11
0.3713,2022-10-13
-0.5168,2022-10-14
0.5408,2022-10-17
0.3241,2022-10-18
-0.17,2022-10-19
-0.0943,2022-10-20
0.5847,2022-10-21
0.0972,2022-10-24
0.3414,2022-10-25
-0.2116,2022-10-26
-0.0052,2022-10-27
0.5347,2022-10-28
-0.0547,2022-10-31
-0.0671,2022-11-01
-0.7507,2022-11-03
0.3755,2022-11-04
0.0045,2022-11-07
0.0248,2022-11-08
-0.5588,2022-11-09
0.1352,2022-11-10
-0.0199,2022-11-11
0.0484,2022-11-14
-0.3629,2022-11-16
-0.6881,2022-11-17
0.152,2022-11-18
-0.045,2022-11-21
0.1598,2022-11-22
-0.1389,2022-11-23
0.069,2022-11-25
-0.1732,2022-11-28
0.3497,2022-11-29
0.9309,2022-11-30
0.0538,2022-12-01
0.3347,2022-12-02
-0.5292,2022-12-05
-0.3961,2022-12-06
0.0133,2022-12-07
0.0021,2022-12-08
-0.1053,2022-12-09
-0.0783,2022-12-12
-0.1828,2022-12-13
-0.4912,2022-12-14
-0.4824,2022-12-15
-0.3715,2022-12-16
-0.3235,2022-12-19
0.4534,2022-12-20
0.5949,2022-12-21
-0.1615,2022-12-22
0.4504,2022-12-23
0.0612,2022-12-27
0.1082,2022-12-28
0.5926,2022-12-29
-0.54,2023-01-03
-0.0333,2023-01-04
0.0546,2023-01-05
0.5927,2023-01-06
0.0256,2023-01-09
0.2659,2023-01-10
0.3375,2023-01-11
0.1683,2023-01-12
0.1168,2023-01-13
-0.1078,2023-01-17
-0.3184,2023-01-18
-0.3412,2023-01-19
0.2496,2023-01-20
0.0632,2023-01-23
0.0558,2023-01-24
0.1732,2023-01-25
0.1283,2023-01-26
-0.0456,2023-01-27
-0.2593,2023-01-30
0.5177,2023-01-31
-0.0028,2023-02-01
0.4068,2023-02-02
-0.3798,2023-02-03
-0.1305,2023-02-06
0.2486,2023-02-07
-0.1157,2023-02-08
-0.3131,2023-02-09
0.0129,2023-02-10
0.0996,2023-02-13
0.0882,2023-02-14
0.33,2023-02-15
-0.3206,2023-02-16
0.2304,2023-02-17
-0.4757,2023-02-22
0.0865,2023-02-23
-0.2118,2023-02-24
0.3055,2023-02-27
-0.0945,2023-02-28
-0.1198,2023-03-01
0.0994,2023-03-02
